number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bytree,params_early_stopping_rounds,params_gamma,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_num_boost_round,params_subsample,state
132,0.5902214022622223,2025-12-25 20:00:17.915941,2025-12-25 20:00:42.001592,0 days 00:00:24.085651,0.11336261735492557,0.6762108477297181,151,1.7130169031466849,95.30428011777673,0.014500267281143665,9,0.009868683909057322,1883,0.9555856615043682,COMPLETE
133,0.5583942208907846,2025-12-25 20:00:42.002097,2025-12-25 20:01:04.162928,0 days 00:00:22.160831,0.01988232751636916,0.8050679885038474,62,1.678420752521121,98.6440456776567,0.01946392942816656,9,0.010701964813389888,1938,0.9579989283705045,COMPLETE
134,0.6159112604235643,2025-12-25 20:01:04.163229,2025-12-25 20:01:08.609531,0 days 00:00:04.446302,0.09637711068670424,0.7476295396337631,57,1.7315846171962954,33.49984457804085,0.02099042637379633,9,0.009871315223744338,1881,0.948576226057165,PRUNED
135,0.5930076627779693,2025-12-25 20:01:08.609936,2025-12-25 20:01:31.935487,0 days 00:00:23.325551,0.015297631920801809,0.9676134986271061,150,1.4387034340159026,92.64756181438231,0.0152857988703679,10,0.006459653169105161,1942,0.9643477511564937,COMPLETE
136,0.6576563569633836,2025-12-25 20:01:31.936165,2025-12-25 20:01:37.857768,0 days 00:00:05.921603,0.01571915913523206,0.652380351040513,90,1.2739616381150318,84.43349200129171,0.027136302161779032,10,0.006578207064768703,1943,0.9604311882415612,PRUNED
137,0.6576563569633836,2025-12-25 20:01:37.858134,2025-12-25 20:01:43.792612,0 days 00:00:05.934478,0.1861188068722265,0.7971717339283192,51,0.9709290932992022,48.092043983456406,0.015383498296877109,9,0.004839933110715603,1959,0.973230342019796,PRUNED
138,0.5528648315208721,2025-12-25 20:01:43.792784,2025-12-25 20:02:03.379510,0 days 00:00:19.586726,0.021350900630157765,0.7048263318159717,79,1.0479435536718609,81.71156573316382,0.03948919274838763,8,0.009701057085666204,1917,0.9326289319319078,COMPLETE
139,0.6562876652735534,2025-12-25 20:02:03.379955,2025-12-25 20:02:09.150207,0 days 00:00:05.770252,0.025524110270799746,0.6609121373835869,191,1.4836057903342137,80.36015333112657,0.03890269126655771,8,0.007520620715780422,1928,0.9359845548935928,PRUNED
140,0.6330199065464411,2025-12-25 20:02:09.150480,2025-12-25 20:02:13.556737,0 days 00:00:04.406257,0.07210107015937281,0.6107626264449878,73,1.3567243452034066,24.242153544635343,0.04693542639363541,8,0.002514490257233153,628,0.9269159261894794,PRUNED
141,0.5994869601456025,2025-12-25 20:02:13.556907,2025-12-25 20:02:17.711622,0 days 00:00:04.154715,0.03185044361533905,0.7056834771980546,150,0.8495694000852708,40.695590783953236,0.015779622388319342,9,0.010647023044663612,1912,0.9397347959091383,PRUNED
142,0.6672371987921947,2025-12-25 20:02:17.711823,2025-12-25 20:02:22.363459,0 days 00:00:04.651636,0.015271856855253866,0.6828277249478684,39,1.9302179824326722,95.60745766030661,0.026129025730121415,9,0.013342626671803175,1853,0.9616625707989407,PRUNED
143,0.5817196447452668,2025-12-25 20:02:22.363639,2025-12-25 20:02:44.728337,0 days 00:00:22.364698,0.2367201228210726,0.7362522502509928,68,1.0742848441589419,98.62218372403365,0.01943479291062457,8,0.024277977922192478,1794,0.911867233703374,COMPLETE
144,0.6484176880570302,2025-12-25 20:02:44.728953,2025-12-25 20:02:51.016839,0 days 00:00:06.287886,0.19690756737388956,0.7391738881808647,72,1.1428326960008564,56.55048415922297,0.02000860765345509,8,0.02403260710985799,1967,0.9099456308805772,PRUNED
145,0.6569720111184686,2025-12-25 20:02:51.017147,2025-12-25 20:02:57.025278,0 days 00:00:06.008131,0.4714752149828053,0.7015235307789927,70,7.25138175155654,98.6233235189629,0.01673903587912613,10,1.9822306999309467,1801,0.9567018852285089,PRUNED
146,0.33977771200033297,2025-12-25 20:02:57.025794,2025-12-25 20:03:01.509294,0 days 00:00:04.483500,0.005978548105581752,0.6940827125852793,78,1.074492822632045,14.591465836779506,0.023675505824482655,8,92.18332169666633,1747,0.9531815379175136,PRUNED
147,0.5977760955333149,2025-12-25 20:03:01.509701,2025-12-25 20:03:07.741160,0 days 00:00:06.231459,0.06504087333590837,0.7243961503270447,63,1.4794238719605397,36.442830086990725,0.014346464089603066,7,0.008796043104551107,1896,0.9218664028377034,PRUNED
148,0.39562270060249516,2025-12-25 20:03:07.741382,2025-12-25 20:03:30.648014,0 days 00:00:22.906632,1.593942722962186,0.7595896658378928,196,6.6209091401037625,2.977196487367067e-06,0.0013840576157173412,7,0.005645328654445148,1710,0.9702060746382202,COMPLETE
149,0.6446537859099973,2025-12-25 20:03:30.648610,2025-12-25 20:03:35.790119,0 days 00:00:05.141509,0.1494850793612575,0.716706954638322,61,1.6903010558155205,22.163917434115017,0.034364267743974636,10,0.0011271961653991191,1961,0.9020822107095218,PRUNED
150,0.6152269145786493,2025-12-25 20:03:35.790600,2025-12-25 20:03:42.785513,0 days 00:00:06.994913,0.02018609065005166,0.6762482560839794,66,0.2326083781197794,49.76735681390211,0.013207131029128294,8,0.0039043307989003015,1791,0.9783873855341463,PRUNED
151,0.5679024976868734,2025-12-25 20:03:42.785952,2025-12-25 20:04:00.480323,0 days 00:00:17.694371,0.009697970061839745,0.770903333377511,53,2.0496313989560067,99.33194843442459,0.2293306301999585,9,0.015153525736414621,1850,0.9420521336368465,COMPLETE
152,0.5505141629991017,2025-12-25 20:04:00.480649,2025-12-25 20:04:18.596242,0 days 00:00:18.115593,0.008371359278719853,0.7760455275465069,50,1.9816605941652878,95.47248239264151,0.15702517933745824,9,0.020249745859884136,1860,0.9482346287489726,COMPLETE
153,0.5600420130036239,2025-12-25 20:04:18.596593,2025-12-25 20:04:39.773420,0 days 00:00:21.176827,0.009856494687537857,0.7847531726935574,49,1.9501367652288617,95.5272852788134,0.1511081956744079,9,0.3986318866008068,1860,0.9488380877672707,COMPLETE
154,0.4629599640850459,2025-12-25 20:04:39.774017,2025-12-25 20:04:44.687640,0 days 00:00:04.913623,0.009778482794968946,0.7718231666376059,49,1.9860901525252252,99.92962364241949,0.15006930506905,9,16.844489318510536,1821,0.9442925904103034,PRUNED
155,0.6179642979583094,2025-12-25 20:04:44.688170,2025-12-25 20:04:49.205701,0 days 00:00:04.517531,0.04537368068777772,0.791290359243334,55,2.2053901146537362,55.945106975656685,0.10223444062376642,9,0.04723465043456128,1864,0.9919263312007535,PRUNED
156,0.5076803397463164,2025-12-25 20:04:49.206167,2025-12-25 20:05:09.305764,0 days 00:00:20.099597,0.0041564221502018205,0.7783866004550432,39,1.2978299648682656,27.225606286249906,0.1846508129451871,10,0.3794743697235993,1778,0.9308694786327242,COMPLETE
157,0.616937779190937,2025-12-25 20:05:09.306330,2025-12-25 20:05:12.818631,0 days 00:00:03.512301,0.0020977841770467042,0.7432756476679685,40,1.6191665024015376,30.840847288545657,0.22351503277530302,10,0.8323087037676244,1746,0.9298171008137504,PRUNED
158,0.5268011410748404,2025-12-25 20:05:12.818804,2025-12-25 20:05:27.100671,0 days 00:00:14.281867,0.008175152227259693,0.7889369707223308,45,1.7641765080964713,98.69558691410069,0.12262268926886218,9,0.42722558216163603,1778,0.9118500266847623,COMPLETE
159,0.5834048327900985,2025-12-25 20:05:27.100901,2025-12-25 20:05:30.070994,0 days 00:00:02.970093,0.0028886948518706797,0.8088457555311558,43,1.8449048445284035,57.94404426422402,0.12844615055353756,11,0.33170625103457835,1706,0.9103108403236347,PRUNED
160,0.454813199106347,2025-12-25 20:05:30.071277,2025-12-25 20:05:49.981272,0 days 00:00:19.909995,0.009563350315456432,0.774315354968455,35,1.239401932971652,0.010030565939578288,0.07858333332808441,9,0.5096350015734581,1774,0.9351246520374661,COMPLETE
161,0.6306246960892384,2025-12-25 20:05:49.982018,2025-12-25 20:05:54.439307,0 days 00:00:04.457289,0.003889348273220263,0.7858457977917882,49,2.084159883405298,97.02225516437936,0.18454089184804348,9,0.48686381648288624,1624,0.9626813349871546,PRUNED
162,0.6607359132655015,2025-12-25 20:05:54.439700,2025-12-25 20:05:58.936388,0 days 00:00:04.496688,0.001507816103613216,0.8184027914350052,45,1.7659268377599697,33.44136192671267,0.1648181204082491,8,0.3773288864062336,1816,0.946875329614675,PRUNED
163,0.4177931383206511,2025-12-25 20:05:58.936911,2025-12-25 20:06:03.403727,0 days 00:00:04.466816,0.012898151650038946,0.7716335398638217,34,1.566391416750522,20.625538707444072,0.14382357409354207,10,0.23746242777905194,1773,0.9158119416653183,PRUNED
164,0.5508984051566326,2025-12-25 20:06:03.404341,2025-12-25 20:06:07.926470,0 days 00:00:04.522129,0.00621839224798567,0.8072228441713746,50,0.7946433960906354,49.294447946428754,0.12113133278105988,9,0.5826617730166592,1825,0.9276892820836049,PRUNED
165,0.6579985298858412,2025-12-25 20:06:07.926844,2025-12-25 20:06:13.124257,0 days 00:00:05.197413,0.02265375231116293,0.7326840782841868,56,1.4208775418819837,97.5815456841517,0.06428128653181076,9,1.3240757405832553,1910,0.9771890923329288,PRUNED
166,0.6172799521133945,2025-12-25 20:06:13.124754,2025-12-25 20:06:17.391437,0 days 00:00:04.266683,0.006906357387293949,0.7592144995407101,40,2.3438658215848136,58.16982628709455,0.20374579428542958,8,0.27632977721161106,1723,0.9912889127907709,PRUNED
167,0.6326777336239837,2025-12-25 20:06:17.391761,2025-12-25 20:06:21.432037,0 days 00:00:04.040276,0.05076444314019779,0.7926815352049017,52,2.043627174737026,17.269205165641008,0.24718226130852552,9,0.17094070861830582,1852,0.9384927599110692,PRUNED
168,0.651497244359148,2025-12-25 20:06:21.432337,2025-12-25 20:06:25.669361,0 days 00:00:04.237024,0.7185446997807727,0.7519840609378585,65,1.0974455790335214,32.80427593491052,0.15420804756568957,7,0.021295003643946316,1670,0.9673570568348993,PRUNED
169,0.6556033194286385,2025-12-25 20:06:25.669677,2025-12-25 20:06:29.851657,0 days 00:00:04.181980,0.08830352370560839,0.7785609006314467,60,6.1497118525359245,55.669828975888,0.23108401705107756,11,0.9586909081753937,1899,0.9546473063784334,PRUNED
170,0.5854578703248436,2025-12-25 20:06:29.851962,2025-12-25 20:06:34.122491,0 days 00:00:04.270529,0.0007031570630888586,0.7355297778236242,46,1.7792984806982584,23.865707919581705,0.09515908406967313,8,0.701630031429523,1792,0.9248459404522306,PRUNED
171,0.6203595084155122,2025-12-25 20:06:34.122927,2025-12-25 20:06:38.318434,0 days 00:00:04.195507,0.03380071184935469,0.8008382002932385,54,1.3817959389838348,8.63277857998753,0.17846308284718318,10,0.40370272977841404,1869,0.9513440815186552,PRUNED
172,0.6210438542604274,2025-12-25 20:06:38.318782,2025-12-25 20:06:43.695978,0 days 00:00:05.377196,0.028178819002431136,0.8288034939994625,68,1.2977977694711607,14.023690523839798,0.019205585026948913,9,0.011506154574166172,1934,0.9463268065619888,PRUNED
173,0.481579037505417,2025-12-25 20:06:43.696457,2025-12-25 20:07:03.830633,0 days 00:00:20.134176,0.3168380970348003,0.761786903231602,46,1.5199067819554632,34.66437333327556,0.29222466676540226,8,0.014464765084341281,1847,0.935981968644777,COMPLETE
174,0.6381525003833042,2025-12-25 20:07:03.831180,2025-12-25 20:07:11.390636,0 days 00:00:07.559456,0.020719513709938155,0.7167058152737524,57,0.6700307833632069,98.45968873409569,0.0011440993498581303,10,0.032506526355027654,1880,0.9660016753842391,PRUNED
175,0.5775878931083203,2025-12-25 20:07:11.390989,2025-12-25 20:07:16.029064,0 days 00:00:04.638075,0.011577698679822182,0.661563558805416,35,1.9334667348570933,52.595113306981496,0.11683415342080108,9,0.008516499099956646,1922,0.9142651393216534,PRUNED
176,0.6627889508002468,2025-12-25 20:07:16.029347,2025-12-25 20:07:20.156121,0 days 00:00:04.126774,0.10711399924497889,0.780027409402661,82,1.024304284826505,20.748990187420294,0.13619163938275583,7,0.026293315343235518,1741,0.9556930595201547,PRUNED
177,0.6282294856320355,2025-12-25 20:07:20.156570,2025-12-25 20:07:26.152943,0 days 00:00:05.996373,0.004640027173167444,0.9874995091662155,42,1.6198682921444854,60.233588513791716,0.023730413068246275,9,0.01896696994098471,1813,0.9827487273231222,PRUNED
178,0.48964945203673366,2025-12-25 20:07:26.153237,2025-12-25 20:07:30.336036,0 days 00:00:04.182799,0.007049198871016162,0.8175903752284155,60,1.2483748384885185,34.531256639302455,0.20868344160957572,8,4.584706950251336,1876,0.9409125301390351,PRUNED
179,0.6614202591104166,2025-12-25 20:07:30.336354,2025-12-25 20:07:34.505763,0 days 00:00:04.169409,0.016807757181334076,0.8375188972209456,21,0.8649057005138951,8.998263416811438,0.05574881981915592,6,0.011616773912892243,1953,0.929259897261165,PRUNED
180,0.5297342950793407,2025-12-25 20:07:34.506056,2025-12-25 20:07:56.732406,0 days 00:00:22.226350,0.05805340552626152,0.7459176449066923,200,2.5482021537932344,98.78097015424667,0.16222640215589407,7,0.006171691311476053,1765,0.9032384199297854,COMPLETE
181,0.5422621888135345,2025-12-25 20:07:56.733631,2025-12-25 20:08:11.559878,0 days 00:00:14.826247,0.055694753169602616,0.6874568538649378,200,2.357911812873122,99.69909899477231,0.16800716714743047,7,0.006448999186769033,1788,0.8929324067588736,COMPLETE
182,0.5632166303651038,2025-12-25 20:08:11.560414,2025-12-25 20:08:16.212370,0 days 00:00:04.651956,0.06819218020054482,0.6822677851781187,200,2.575137243354607,96.09058249029634,0.16818341666370923,7,7.683616194778308,1775,0.8812859764940124,PRUNED
183,0.522498052592657,2025-12-25 20:08:16.212724,2025-12-25 20:08:20.649982,0 days 00:00:04.437258,0.18825548661137703,0.6350586687140309,192,2.3051515139282897,62.17309160787785,0.18593453944280963,7,0.0063394492941637876,1728,0.9025546841734453,PRUNED
184,0.6747650030862604,2025-12-25 20:08:20.650818,2025-12-25 20:08:24.722263,0 days 00:00:04.071445,0.04720026209537215,0.6982498590583824,47,2.4731430638401886,37.57259841478233,0.15887947469374986,7,0.0048194508875126964,1805,0.8874240835092614,PRUNED
185,0.4934730713516132,2025-12-25 20:08:24.722562,2025-12-25 20:08:43.944733,0 days 00:00:19.222171,0.13189068173992413,0.7622912648384611,198,2.184633518579222,98.92422394027328,0.13332146055600994,6,0.0076216838255184945,1838,0.8956811311094302,COMPLETE
186,0.6289138314769507,2025-12-25 20:08:43.945422,2025-12-25 20:08:48.547994,0 days 00:00:04.602572,1.8782641747689757e-10,0.7299396636669809,195,2.0724058048935685,56.94988505894786,0.1109107556157678,7,0.013937042084158918,1670,0.8518705127468041,PRUNED
187,0.5385801799481612,2025-12-25 20:08:48.548166,2025-12-25 20:08:50.939266,0 days 00:00:02.391100,0.010204387626810437,0.7458658043362332,190,1.810603398523835,25.796844724214576,0.19417528931150022,8,0.006107670137330903,1776,0.9093994913433138,PRUNED
188,0.5916169829290793,2025-12-25 20:08:50.939535,2025-12-25 20:08:54.303763,0 days 00:00:03.364228,0.2670684328793039,0.7192048156347758,196,9.602887390208723,98.46033702977834,0.21740525969782412,7,0.0036539256183634734,1928,0.9195846978021921,PRUNED
189,0.6056460727498382,2025-12-25 20:08:54.304063,2025-12-25 20:08:58.517353,0 days 00:00:04.213290,0.9073618121331397,0.7836578888071934,199,2.7074547276600347,45.04761836369034,0.24805457438128792,10,0.008366296863189734,1758,0.9211919523770976,PRUNED
190,0.6008556518354328,2025-12-25 20:08:58.517670,2025-12-25 20:09:02.588236,0 days 00:00:04.070566,1.0094338215513063e-10,0.6886263803719879,28,1.9014580645819787,14.978758954651664,0.15090960866539446,6,0.0016435686130937223,1999,0.8720188538494847,PRUNED
191,0.6313090419341534,2025-12-25 20:09:02.588534,2025-12-25 20:09:06.568027,0 days 00:00:03.979493,0.03286781005575211,0.6653427973216587,53,1.462770516195148,0.0035684576429363332,0.1743031895288873,9,0.010391628349610922,1856,0.9486732639634068,PRUNED
192,0.6165956062684794,2025-12-25 20:09:06.568323,2025-12-25 20:09:10.506525,0 days 00:00:03.938202,0.017524605941723035,0.9747226658002143,94,1.5852429689130045,56.554795279629225,0.20448710121332533,8,0.016675461251513653,1899,0.9721703479342246,PRUNED
193,0.6432850942201672,2025-12-25 20:09:10.506935,2025-12-25 20:09:15.402647,0 days 00:00:04.895712,0.0034970907944350065,0.9983632278832142,75,1.7313775548113,29.285379240478573,0.0465380750979859,13,0.01012287951869744,1830,0.9356851728473874,PRUNED
194,0.6275451397871206,2025-12-25 20:09:15.403044,2025-12-25 20:09:20.082431,0 days 00:00:04.679387,0.07128455671854979,0.7046093199972718,187,8.571473655330163,99.46774745113257,0.08400994931083013,14,0.020581278134942906,1696,0.9602320663559082,PRUNED
195,0.616937779190937,2025-12-25 20:09:20.082876,2025-12-25 20:09:24.532558,0 days 00:00:04.449682,0.028101643629025584,0.7484652915108319,182,2.2393360246692824,56.50637867300792,0.13152255916994737,9,0.006783766169922562,1962,0.8978702964371762,PRUNED
196,0.5611635928303585,2025-12-25 20:09:24.532849,2025-12-25 20:09:30.020761,0 days 00:00:05.487912,0.007654756032154608,0.9676801782350712,200,1.2282587528103095,9.187959343045981e-05,0.01689789031053425,8,0.012859186682711545,1874,0.9463062752896911,PRUNED
197,0.5953808850761123,2025-12-25 20:09:30.021275,2025-12-25 20:09:34.134520,0 days 00:00:04.113245,2.979835900920802e-10,0.761709289024736,43,2.0356468643225645,14.387555866423952,0.16341636726674072,7,0.004568331846393397,1813,0.9263910963773448,PRUNED
198,0.5998291330680602,2025-12-25 20:09:34.134806,2025-12-25 20:09:37.752231,0 days 00:00:03.617425,0.03546103796103231,0.7699360482090553,38,1.432836330458535,35.59896031630464,0.25064799935634335,11,0.008960099443022507,1917,0.957534086905554,PRUNED
199,0.6063304185947532,2025-12-25 20:09:37.752398,2025-12-25 20:09:41.401044,0 days 00:00:03.648646,0.0017292661549340722,0.8051302225055041,192,6.856884902021386,21.58682831492039,0.029903388774951255,7,0.6607067425012838,1784,0.938167500937411,PRUNED
