number,value,datetime_start,datetime_complete,duration,params_C,params_class_weight,params_gamma,params_kernel,params_max_iter,params_tol,user_attrs_ap,user_attrs_auc,user_attrs_threshold,state
98,0.8571428571423575,2025-12-16 22:45:31.925330,2025-12-16 22:45:32.611923,0 days 00:00:00.686593,0.13168487487970426,,,linear,3395,9.786762621761528e-05,0.8972743955063138,0.9997396659345393,0.6074997186660767,COMPLETE
99,0.8205128205123287,2025-12-16 22:45:32.612054,2025-12-16 22:45:32.915550,0 days 00:00:00.303496,0.02476390332118948,,,linear,4024,0.0003587587984611997,0.8877412897251965,0.9996528879127192,0.5216234922409058,COMPLETE
100,0.7647058823524412,2025-12-16 22:45:32.915659,2025-12-16 22:45:34.170873,0 days 00:00:01.255214,0.3090598554384495,balanced,,linear,2412,0.00016895562657776608,0.656697757903659,0.9993237298989185,0.6882264614105225,COMPLETE
101,0.8571428571423575,2025-12-16 22:45:34.170999,2025-12-16 22:45:34.721867,0 days 00:00:00.550868,0.10205016888547702,,,linear,3361,0.00028535530606147087,0.9008394578949057,0.9997486429712794,0.5982460379600525,COMPLETE
102,0.8571428571423575,2025-12-16 22:45:34.721983,2025-12-16 22:45:35.207484,0 days 00:00:00.485501,0.0915724731264295,,,linear,3723,0.00043044128901289293,0.9002587378019904,0.9997426582801194,0.5922802686691284,COMPLETE
103,0.8571428571423575,2025-12-16 22:45:35.207613,2025-12-16 22:45:35.801301,0 days 00:00:00.593688,0.11962811479711792,,,linear,3584,0.0003088805117406652,0.898979425344336,0.9997426582801194,0.604041576385498,COMPLETE
104,0.8124999999995018,2025-12-16 22:45:35.801426,2025-12-16 22:45:36.553603,0 days 00:00:00.752177,0.16625762742873337,,,linear,3295,0.00021445952031466032,0.8561192763205148,0.9996229644569191,0.6729475855827332,COMPLETE
105,0.8333333333328348,2025-12-16 22:45:36.553724,2025-12-16 22:45:37.005449,0 days 00:00:00.451725,0.0695013205094882,,,linear,3918,0.0021830795837390776,0.8908240934989251,0.9996947807508394,0.5830017328262329,COMPLETE
106,0.8333333333328348,2025-12-16 22:45:37.005567,2025-12-16 22:45:37.431276,0 days 00:00:00.425709,0.05782364844987743,,,linear,3102,0.0006097191434463286,0.8812916420562134,0.9996648572950393,0.5815606117248535,COMPLETE
107,0.0034472270100340723,2025-12-16 22:45:37.431394,2025-12-16 22:45:37.674243,0 days 00:00:00.242849,0.21678397725825968,,8.78818236674862,sigmoid,3526,0.0011497114407510343,0.0017265894779605931,0.5,0.4885488748550415,COMPLETE
108,0.49122807017502,2025-12-16 22:45:37.674359,2025-12-16 22:45:43.182123,0 days 00:00:05.507764,1.3406527211035955,,,linear,3811,0.0001137219160498573,0.313988085258043,0.9973278353970543,0.6437926888465881,COMPLETE
109,0.0034472270100340723,2025-12-16 22:45:43.182296,2025-12-16 22:45:43.427329,0 days 00:00:00.245033,0.012394911449883831,,1.2589491437296057e-05,poly,3670,6.097329433378561e-05,0.0017265894779605931,0.5,0.48854681849479675,COMPLETE
110,0.6923076923072397,2025-12-16 22:45:43.427474,2025-12-16 22:45:43.690461,0 days 00:00:00.262987,0.045146571361126445,balanced,0.002981358565338649,rbf,4127,0.0009370233748678302,0.753107106959771,0.9987611689298774,0.6302711963653564,COMPLETE
111,0.8571428571423575,2025-12-16 22:45:43.690601,2025-12-16 22:45:44.162323,0 days 00:00:00.471722,0.07735188577727811,,,linear,3439,0.00016377438828616033,0.8981883444272493,0.9997187195154793,0.5871797204017639,COMPLETE
112,0.8205128205123287,2025-12-16 22:45:44.162447,2025-12-16 22:45:44.493878,0 days 00:00:00.331431,0.03218195439548974,,,linear,4055,0.00014750675900827745,0.8884812083341496,0.9996648572950393,0.528261125087738,COMPLETE
113,0.8571428571423575,2025-12-16 22:45:44.494003,2025-12-16 22:45:45.126195,0 days 00:00:00.632192,0.1205580088816232,,,linear,3938,0.00022473289513542434,0.9026208819269691,0.9997486429712794,0.6037254333496094,COMPLETE
114,0.8235294117642058,2025-12-16 22:45:45.126320,2025-12-16 22:45:45.560595,0 days 00:00:00.434275,0.05790556199528696,,,linear,3220,7.2240958874749e-05,0.8816609332195311,0.9996648572950393,0.5923776030540466,COMPLETE
115,0.8571428571423575,2025-12-16 22:45:45.560710,2025-12-16 22:48:18.139169,0 days 00:02:32.578459,0.075136516448564,,,linear,3340,1.8519523302865045e-06,0.8981883444272493,0.9997187195154793,0.5865582823753357,COMPLETE
116,0.8124999999995018,2025-12-16 22:48:18.139384,2025-12-16 22:48:18.890259,0 days 00:00:00.750875,0.16866500565449627,,,linear,4506,0.00043477497344228215,0.8513064420959158,0.9996169797657593,0.6704152226448059,COMPLETE
117,0.7894736842100317,2025-12-16 22:48:18.890400,2025-12-16 22:49:05.657657,0 days 00:00:46.767257,0.23838065484694798,,,linear,3860,1.021757027508657e-05,0.7904092184045745,0.999545163471839,0.6074562668800354,COMPLETE
118,0.8571428571423575,2025-12-16 22:49:05.657814,2025-12-16 22:49:06.195282,0 days 00:00:00.537468,0.09030069833390046,,,linear,3725,9.682185941410649e-05,0.9002587378019904,0.9997426582801194,0.5927686095237732,COMPLETE
119,0.3157894736837161,2025-12-16 22:49:06.195424,2025-12-16 22:52:16.189873,0 days 00:03:09.994449,22.610136254678437,,,linear,3485,0.00012665334900100183,0.1936343534203273,0.9918368812577427,0.7130283117294312,COMPLETE
120,0.8387096774188595,2025-12-16 22:52:16.190139,2025-12-16 22:52:16.720767,0 days 00:00:00.530628,0.14959375498089011,balanced,,linear,3619,0.0050944041818138655,0.8864575389612407,0.9996947807508394,0.6837106943130493,COMPLETE
121,0.8571428571423575,2025-12-16 22:52:16.720912,2025-12-16 22:52:17.160702,0 days 00:00:00.439790,0.08929866980874289,,,linear,3859,0.001345713145910403,0.9002587378019904,0.9997426582801194,0.5918412208557129,COMPLETE
122,0.8571428571423575,2025-12-16 22:52:17.160822,2025-12-16 22:52:17.658074,0 days 00:00:00.497252,0.11693777193776209,,,linear,2966,0.0018016137099473193,0.9026208819269691,0.9997486429712794,0.6021599173545837,COMPLETE
123,0.810810810810314,2025-12-16 22:52:17.658192,2025-12-16 22:52:18.093070,0 days 00:00:00.434878,0.04152681169261136,,,linear,4196,0.0024915304814795004,0.8870305703106215,0.9996528879127193,0.5720974802970886,COMPLETE
124,0.8571428571423575,2025-12-16 22:52:18.093196,2025-12-16 22:52:18.645681,0 days 00:00:00.552485,0.11262123996831504,,,linear,3577,0.0007941963511685334,0.9026208819269691,0.9997486429712795,0.5992858409881592,COMPLETE
125,0.8124999999995018,2025-12-16 22:52:18.645825,2025-12-16 22:52:19.009141,0 days 00:00:00.363316,0.0610052012275841,,,linear,4000,0.0014148994145338034,0.8789696606320647,0.9996588726038793,0.650938868522644,COMPLETE
126,0.8205128205123287,2025-12-16 22:52:19.009272,2025-12-16 22:52:19.315202,0 days 00:00:00.305930,0.021692106854107756,,,linear,2795,0.0002841291444393782,0.8873918837154131,0.9996469032215594,0.5198646783828735,COMPLETE
127,0.7428571428566431,2025-12-16 22:52:19.315327,2025-12-16 22:52:20.436971,0 days 00:00:01.121644,0.4560516956298065,,,linear,3193,0.0036926992988457626,0.6239703107350166,0.9993356992812387,0.6893080472946167,COMPLETE
128,0.810810810810314,2025-12-16 22:52:20.437092,2025-12-16 22:52:21.279932,0 days 00:00:00.842840,0.19416131140103332,,,linear,3728,0.00018948111718732706,0.8117625007123518,0.999554140508579,0.6103492975234985,COMPLETE
129,0.0034472270100340723,2025-12-16 22:52:21.280120,2025-12-16 22:52:21.496012,0 days 00:00:00.215892,0.2765886827348207,,2.310397850261914,sigmoid,3374,0.00034965772421218004,0.0017265894779605931,0.5,0.48854881525039673,COMPLETE
130,0.8235294117642058,2025-12-16 22:52:21.496129,2025-12-16 22:52:21.897811,0 days 00:00:00.401682,0.05150658411380664,,,linear,3822,0.0001479727944636903,0.8970386927149376,0.9996828113685193,0.5926854610443115,COMPLETE
131,0.8571428571423575,2025-12-16 22:52:21.897954,2025-12-16 22:52:22.280738,0 days 00:00:00.382784,0.0789438682727936,,,linear,3456,0.004112902357525702,0.8991764867197394,0.9997306888977995,0.5881814360618591,COMPLETE
132,0.8571428571423575,2025-12-16 22:52:22.280866,2025-12-16 22:52:22.760151,0 days 00:00:00.479285,0.13308323813648268,,,linear,3065,0.005778550365773748,0.9009158520889469,0.9997426582801194,0.6061270236968994,COMPLETE
133,0.8571428571423575,2025-12-16 22:52:22.760296,2025-12-16 22:52:23.229849,0 days 00:00:00.469553,0.10806234819883244,,,linear,3455,0.002941899990071482,0.8989794253443361,0.9997426582801194,0.5974330902099609,COMPLETE
134,0.8387096774188595,2025-12-16 22:52:23.229991,2025-12-16 22:52:23.838979,0 days 00:00:00.608988,0.15363413909689447,,,linear,3651,0.002105814717938827,0.8841355575370922,0.9996917884052594,0.6702345609664917,COMPLETE
135,0.8235294117642058,2025-12-16 22:52:23.839129,2025-12-16 22:52:24.192407,0 days 00:00:00.353278,0.03307668172321415,,,linear,3290,0.00024756401165649584,0.8911724809216159,0.9996708419861993,0.5927746891975403,COMPLETE
136,0.0034472270100340723,2025-12-16 22:52:24.192552,2025-12-16 22:52:24.479861,0 days 00:00:00.287309,0.3330384164523328,balanced,4.045739607031978e-06,poly,3902,0.0004948444501410037,0.0017265894779605931,0.5,0.5002390742301941,COMPLETE
137,0.6451612903220852,2025-12-16 22:52:24.479996,2025-12-16 22:52:24.707662,0 days 00:00:00.227666,0.07301100885651685,,0.0007198154974365791,rbf,3536,0.004259090840357959,0.63559910895682,0.9968939452879534,0.5730262994766235,COMPLETE
138,0.810810810810314,2025-12-16 22:52:24.707785,2025-12-16 22:52:25.320774,0 days 00:00:00.612989,0.19471051492261796,,,linear,2528,0.0033468920994493096,0.805880163581402,0.999539178780679,0.6075629591941833,COMPLETE
139,0.8571428571423575,2025-12-16 22:52:25.320893,2025-12-16 22:52:25.762643,0 days 00:00:00.441750,0.09975662179580032,,,linear,3144,0.0027097390118845607,0.9008394578949056,0.9997486429712794,0.5969128012657166,COMPLETE
140,0.8124999999995018,2025-12-16 22:52:25.762760,2025-12-16 22:52:26.081768,0 days 00:00:00.319008,0.05314951613197068,,,linear,3364,0.00733567031490542,0.8848520135732412,0.9996678496406193,0.6457627415657043,COMPLETE
141,0.8571428571423575,2025-12-16 22:52:26.081881,2025-12-16 22:52:26.618892,0 days 00:00:00.537011,0.09746798651410497,,,linear,2876,0.00018483837068834476,0.9008394578949057,0.9997486429712794,0.5940463542938232,COMPLETE
142,0.8571428571423575,2025-12-16 22:52:26.619005,2025-12-16 22:52:27.220760,0 days 00:00:00.601755,0.10977229589379171,,,linear,2708,0.00016922594412437366,0.9026208819269691,0.9997486429712794,0.5992351770401001,COMPLETE
143,0.8571428571423575,2025-12-16 22:52:27.220875,2025-12-16 22:52:27.862704,0 days 00:00:00.641829,0.13145772031768238,,,linear,2901,0.00021368517370104302,0.9009158520889469,0.9997426582801194,0.6073676943778992,COMPLETE
144,0.8333333333328348,2025-12-16 22:52:27.862828,2025-12-16 22:52:28.328486,0 days 00:00:00.465658,0.067497943987538,,,linear,3749,0.0011220585506133355,0.8903989234308978,0.9996887960596793,0.5816158652305603,COMPLETE
145,0.8124999999995018,2025-12-16 22:52:28.328620,2025-12-16 22:52:29.037483,0 days 00:00:00.708863,0.1598330227541343,,,linear,3000,0.00030065550276211963,0.8728766785821186,0.9996528879127192,0.6711941957473755,COMPLETE
146,0.7894736842100317,2025-12-16 22:52:29.037602,2025-12-16 22:52:30.117264,0 days 00:00:01.079662,0.2477814505624561,,,linear,3248,0.00012461889146439845,0.7856436630596295,0.9995451634718391,0.6098899245262146,COMPLETE
147,0.8205128205123287,2025-12-16 22:52:30.117378,2025-12-16 22:52:30.480064,0 days 00:00:00.362686,0.0383280197522695,,,linear,4112,8.908633554535122e-05,0.8918891026965389,0.9996588726038793,0.5252276062965393,COMPLETE
148,0.8387096774188595,2025-12-16 22:52:30.480174,2025-12-16 22:52:31.029983,0 days 00:00:00.549809,0.13003765235888223,balanced,,linear,3568,0.0018268915607399358,0.8960902329398893,0.9997306888977994,0.6783636808395386,COMPLETE
149,0.8571428571423575,2025-12-16 22:52:31.030092,2025-12-16 22:52:31.517598,0 days 00:00:00.487506,0.07989832669661925,,,linear,3449,0.00014221053491241827,0.8991764867197394,0.9997306888977995,0.5885306596755981,COMPLETE
150,0.8124999999995018,2025-12-16 22:52:31.517712,2025-12-16 22:52:31.883031,0 days 00:00:00.365319,0.05050095907281728,,,linear,1650,0.0003913334615497862,0.8943474201274713,0.9996768266773592,0.6445239186286926,COMPLETE
151,0.8571428571423575,2025-12-16 22:52:31.883143,2025-12-16 22:52:32.263058,0 days 00:00:00.379915,0.08048195564767296,,,linear,3635,0.009695944770157852,0.8991764867197394,0.9997306888977995,0.587292492389679,COMPLETE
152,0.810810810810314,2025-12-16 22:52:32.263166,2025-12-16 22:52:32.821393,0 days 00:00:00.558227,0.18647484873391593,,,linear,3495,0.007906892494735474,0.8106773816139141,0.999554140508579,0.6089141368865967,COMPLETE
153,0.8333333333328348,2025-12-16 22:52:32.821519,2025-12-16 22:52:33.167308,0 days 00:00:00.345789,0.06504440098235757,,,linear,3341,0.005194897484999818,0.8862511104595554,0.9996828113685194,0.5822405815124512,COMPLETE
154,0.8571428571423575,2025-12-16 22:52:33.167416,2025-12-16 22:52:33.748354,0 days 00:00:00.580938,0.1064563740857066,,,linear,3786,0.00023637833261525801,0.898979425344336,0.9997426582801194,0.5988631844520569,COMPLETE
155,0.8571428571423575,2025-12-16 22:52:33.748470,2025-12-16 22:52:34.411636,0 days 00:00:00.663166,0.13470399691142068,,,linear,3100,0.00018344713539104497,0.8992528809137806,0.9997247042066394,0.608762800693512,COMPLETE
156,0.8333333333328348,2025-12-16 22:52:34.411752,2025-12-16 22:52:34.790488,0 days 00:00:00.378736,0.044410545961737796,,,linear,3554,0.00010841756276501077,0.8927138962725852,0.9996648572950393,0.5744931101799011,COMPLETE
157,0.8571428571423575,2025-12-16 22:52:34.790600,2025-12-16 22:52:35.173951,0 days 00:00:00.383351,0.08417476837865417,,,linear,3953,0.006632461246360883,0.8997050279459551,0.9997366735889595,0.5879333019256592,COMPLETE
158,0.11999999999955122,2025-12-16 22:52:35.174064,2025-12-16 22:52:35.396346,0 days 00:00:00.222282,0.23273496200435206,,0.008451591428943363,sigmoid,3675,0.001383157524434301,0.03013377385058469,0.8800877355724057,0.638966977596283,COMPLETE
159,0.4482758620685511,2025-12-16 22:52:35.396461,2025-12-16 22:52:46.204362,0 days 00:00:10.807901,4.963965797363731,,,linear,3190,0.00329772016495246,0.27750063214726606,0.9969926926920936,0.6680441498756409,COMPLETE
160,0.8124999999995018,2025-12-16 22:52:46.204549,2025-12-16 22:52:46.751891,0 days 00:00:00.547342,0.16150233454551052,balanced,,linear,3406,0.004448424820630538,0.8534377293934436,0.9996469032215591,0.6825297474861145,COMPLETE
161,0.8571428571423575,2025-12-16 22:52:46.752041,2025-12-16 22:52:47.523746,0 days 00:00:00.771705,0.11771640241003367,,,linear,3315,5.867640240697903e-05,0.9026208819269691,0.9997486429712795,0.6034412980079651,COMPLETE
162,0.8333333333328348,2025-12-16 22:52:47.523880,2025-12-16 22:52:48.001987,0 days 00:00:00.478107,0.06248868175412864,,,linear,3422,0.00010988852728167168,0.8812916420562134,0.9996678496406193,0.5821524858474731,COMPLETE
163,0.8571428571423575,2025-12-16 22:52:48.002111,2025-12-16 22:52:48.544355,0 days 00:00:00.542244,0.08667308142976128,,,linear,3587,0.00014379345202457754,0.8997050279459551,0.9997366735889595,0.5906910300254822,COMPLETE
164,0.8571428571423575,2025-12-16 22:52:48.544479,2025-12-16 22:52:49.249523,0 days 00:00:00.705044,0.1347221071698361,,,linear,3504,8.997108137495011e-05,0.900915852088947,0.9997426582801194,0.6076686382293701,COMPLETE
165,0.0034472270100340723,2025-12-16 22:52:49.249656,2025-12-16 22:52:49.467685,0 days 00:00:00.218029,0.09303338870384069,,2.1187575478037686e-05,poly,3258,0.0024113432224142236,0.0017265894779605931,0.5,0.48854780197143555,COMPLETE
166,0.5333333333328422,2025-12-16 22:52:49.467809,2025-12-16 22:52:49.713488,0 days 00:00:00.245679,0.027882182959581468,,0.00012010329140229429,rbf,3805,0.00020920923912771735,0.3794006944343408,0.9418377789614167,0.6462246775627136,COMPLETE
167,0.810810810810314,2025-12-16 22:52:49.713612,2025-12-16 22:52:50.369782,0 days 00:00:00.656170,0.19216176238227103,,,linear,3691,0.0016518685511504138,0.8160334911598128,0.999551148162999,0.6046561002731323,COMPLETE
168,0.7647058823524412,2025-12-16 22:52:50.369899,2025-12-16 22:52:51.690146,0 days 00:00:01.320247,0.33177529749694995,,,linear,3026,0.0001707595564154281,0.7007018708575801,0.9994224773030587,0.6819718480110168,COMPLETE
169,0.8124999999995018,2025-12-16 22:52:51.690272,2025-12-16 22:52:52.066092,0 days 00:00:00.375820,0.05804737225855867,,,linear,3365,0.0009704686113991282,0.8789696606320647,0.9996588726038793,0.6512675881385803,COMPLETE
170,0.8571428571423575,2025-12-16 22:52:52.066213,2025-12-16 22:52:52.640841,0 days 00:00:00.574628,0.10896815570470046,,,linear,2783,0.00027159571445653226,0.9026208819269691,0.9997486429712794,0.6007541418075562,COMPLETE
171,0.8387096774188595,2025-12-16 22:52:52.640956,2025-12-16 22:52:53.289422,0 days 00:00:00.648466,0.13963001613853032,,,linear,3397,0.0002559086565672141,0.8956446001413154,0.9997306888977995,0.6682406663894653,COMPLETE
172,0.8333333333328348,2025-12-16 22:52:53.289538,2025-12-16 22:52:53.758277,0 days 00:00:00.468739,0.06838672017194508,,,linear,3145,0.0003355625601915939,0.890824093498925,0.9996947807508394,0.5816375017166138,COMPLETE
173,0.8571428571423575,2025-12-16 22:52:53.758403,2025-12-16 22:52:54.371761,0 days 00:00:00.613358,0.1091550207907484,,,linear,3545,0.0002967800642788233,0.8989794253443361,0.9997426582801194,0.6003678441047668,COMPLETE
174,0.8124999999995018,2025-12-16 22:52:54.371875,2025-12-16 22:52:55.152295,0 days 00:00:00.780420,0.16732265452174616,,,linear,3298,0.00015348197648210065,0.8513064420959158,0.9996169797657593,0.6699556708335876,COMPLETE
175,0.8571428571423575,2025-12-16 22:52:55.152403,2025-12-16 22:52:55.599943,0 days 00:00:00.447540,0.08264140501701688,,,linear,4049,0.0006377829812934379,0.8997050279459551,0.9997366735889595,0.5884602665901184,COMPLETE
176,0.8205128205123287,2025-12-16 22:52:55.600054,2025-12-16 22:52:55.946188,0 days 00:00:00.346134,0.03780853267027622,,,linear,3887,0.00021295070893048544,0.8922519473990063,0.9996648572950393,0.5258001089096069,COMPLETE
177,0.7878787878782884,2025-12-16 22:52:55.946301,2025-12-16 22:52:56.694698,0 days 00:00:00.748397,0.2430219656733693,balanced,,linear,3619,0.0021469960541148792,0.7228720441481352,0.9994135002663188,0.6956976652145386,COMPLETE
178,0.8571428571423575,2025-12-16 22:52:56.694812,2025-12-16 22:52:57.266133,0 days 00:00:00.571321,0.10213683883843197,,,linear,3469,0.00018948181616212437,0.9008394578949056,0.9997486429712794,0.5960814952850342,COMPLETE
179,0.8333333333328348,2025-12-16 22:52:57.266253,2025-12-16 22:52:57.666863,0 days 00:00:00.400610,0.04830274988995123,,,linear,3214,0.0001181088869663153,0.8930909701790708,0.9996738343317793,0.5774267315864563,COMPLETE
180,0.8333333333328348,2025-12-16 22:52:57.666980,2025-12-16 22:52:58.133380,0 days 00:00:00.466400,0.07115910859674685,,,linear,3723,0.003687012150584828,0.8912673559102726,0.9997007654419994,0.5829905867576599,COMPLETE
181,0.8571428571423575,2025-12-16 22:52:58.133496,2025-12-16 22:52:58.795515,0 days 00:00:00.662019,0.0938266913350758,,,linear,3771,0.0004491237083192333,0.9008394578949057,0.9997486429712794,0.5928336381912231,COMPLETE
182,0.8387096774188595,2025-12-16 22:52:58.795644,2025-12-16 22:52:59.452844,0 days 00:00:00.657200,0.14829860087573696,,,linear,3679,0.00037754937873026235,0.8874456812537308,0.9997067501331593,0.6694800853729248,COMPLETE
183,0.8571428571423575,2025-12-16 22:52:59.452965,2025-12-16 22:53:00.010208,0 days 00:00:00.557243,0.11885187665743117,,,linear,3359,0.0005231598344948073,0.9026208819269691,0.9997486429712794,0.6027222275733948,COMPLETE
184,0.8571428571423575,2025-12-16 22:53:00.010325,2025-12-16 22:53:00.506191,0 days 00:00:00.495866,0.08521864762615688,,,linear,3488,0.0002719736953901318,0.8997050279459551,0.9997366735889595,0.5899316072463989,COMPLETE
185,0.8333333333328348,2025-12-16 22:53:00.506316,2025-12-16 22:53:00.887546,0 days 00:00:00.381230,0.06050807623187882,,,linear,2921,0.0008184887494273994,0.8845176740019685,0.9996708419861993,0.5823782682418823,COMPLETE
186,0.810810810810314,2025-12-16 22:53:00.887662,2025-12-16 22:53:01.705281,0 days 00:00:00.817619,0.2033723431219463,,,linear,3573,0.00030930114228132317,0.8027133521792965,0.9995331940895189,0.6100972294807434,COMPLETE
187,0.8571428571423575,2025-12-16 22:53:01.705390,2025-12-16 22:53:02.259181,0 days 00:00:00.553791,0.12801505712332636,,,linear,3871,0.001195916500321568,0.9009158520889469,0.9997426582801194,0.6065312027931213,COMPLETE
188,0.8571428571423575,2025-12-16 22:53:02.259301,2025-12-16 22:53:02.751521,0 days 00:00:00.492220,0.0878050719584994,,,linear,4011,0.00022808820099170723,0.8997050279459551,0.9997366735889595,0.5916640162467957,COMPLETE
189,0.0034472270100340723,2025-12-16 22:53:02.751637,2025-12-16 22:53:02.962472,0 days 00:00:00.210835,0.05123340467377121,,1.2268864963721668,sigmoid,3419,0.0027768695716321296,0.0017265894779605931,0.5,0.4885496199131012,COMPLETE
190,0.810810810810314,2025-12-16 22:53:02.962609,2025-12-16 22:53:03.852408,0 days 00:00:00.889799,0.1851966712278333,balanced,,linear,3629,0.0001350481212987742,0.8207471158012954,0.9995750869276391,0.6262491345405579,COMPLETE
191,0.8571428571423575,2025-12-16 22:53:03.852536,2025-12-16 22:53:04.418013,0 days 00:00:00.565477,0.11615754625783656,,,linear,3536,0.00040065740307746155,0.9026208819269691,0.9997486429712794,0.6025481224060059,COMPLETE
192,0.8333333333328348,2025-12-16 22:53:04.418132,2025-12-16 22:53:04.840346,0 days 00:00:00.422214,0.07042882078367331,,,linear,3719,0.00031518233679695253,0.8908240934989251,0.9996947807508394,0.5826218128204346,COMPLETE
193,0.8387096774188595,2025-12-16 22:53:04.840467,2025-12-16 22:53:05.535171,0 days 00:00:00.694704,0.14655205758568193,,,linear,3340,0.0001890440267028928,0.8874456812537308,0.9997067501331593,0.6683353781700134,COMPLETE
194,0.8571428571423575,2025-12-16 22:53:05.535286,2025-12-16 22:53:06.081203,0 days 00:00:00.545917,0.0995861531739822,,,linear,3602,0.00024566591479922807,0.9008394578949057,0.9997486429712795,0.5966275930404663,COMPLETE
195,0.8571428571423575,2025-12-16 22:53:06.081312,2025-12-16 22:53:06.671274,0 days 00:00:00.589962,0.11635184756423095,,,linear,3817,0.0003417303268353282,0.9026208819269691,0.9997486429712795,0.601992666721344,COMPLETE
196,0.8571428571423575,2025-12-16 22:53:06.671396,2025-12-16 22:53:07.148853,0 days 00:00:00.477457,0.07437405416912297,,,linear,3463,0.00016232607993713923,0.8981883444272493,0.9997187195154795,0.5852508544921875,COMPLETE
197,0.007712701855860723,2025-12-16 22:53:07.148974,2025-12-16 22:53:33.126979,0 days 00:00:25.978005,0.1564526953624129,,0.4783783913841056,poly,3255,0.0059070238256207505,0.002768684336508889,0.6906782450491642,0.4679206311702728,COMPLETE
198,0.8205128205123287,2025-12-16 22:53:33.127191,2025-12-16 22:53:33.368513,0 days 00:00:00.241322,0.26958728398419146,,0.1688846560924032,rbf,3113,0.001595243805881464,0.6444594422288937,0.9836498237508452,0.46562135219573975,COMPLETE
199,0.8124999999995018,2025-12-16 22:53:33.368648,2025-12-16 22:53:33.816176,0 days 00:00:00.447528,0.06169836584222824,,,linear,4157,0.00020430904911184728,0.8795044199903536,0.9996618649494593,0.6514889597892761,COMPLETE
