number,value,datetime_start,datetime_complete,duration,params_C,params_epsilon,params_gamma,params_kernel,user_attrs_mae,user_attrs_r2,user_attrs_rmse,user_attrs_spearman_rho,state
100,0.34951884228749036,2025-12-22 01:25:29.421315,2025-12-22 01:25:29.541006,0 days 00:00:00.119691,0.0016821055193426463,0.007999011110822058,0.014897578620683222,rbf,1.0807321399753018,-0.006664705130306148,1.4965157279932957,0.34951884228749036,COMPLETE
101,0.7064085013351218,2025-12-22 01:25:29.541100,2025-12-22 01:25:29.626220,0 days 00:00:00.085120,0.003966742420818068,0.004534838497677365,0.0043958936128753925,poly,0.7884293756772028,0.20713725907006186,1.3281216897142754,0.7064085013351218,COMPLETE
102,0.6816022323733021,2025-12-22 01:25:29.626304,2025-12-22 01:25:29.711860,0 days 00:00:00.085556,0.001982394419677347,0.0035862107154461817,0.006511723797311028,poly,0.7940315137920174,0.19299262144896567,1.339916136412936,0.6816022323733021,COMPLETE
103,0.4695871336008893,2025-12-22 01:25:29.711946,2025-12-22 01:25:29.808084,0 days 00:00:00.096138,0.0013228058654459558,0.01570171364786658,0.2735982484791366,poly,0.925456893163333,0.08149829594410718,1.429482515473709,0.4695871336008893,COMPLETE
104,0.725628814994413,2025-12-22 01:25:29.808169,2025-12-22 01:25:29.891840,0 days 00:00:00.083671,0.001003369110971074,0.006078279565427283,0.004674194640695088,poly,0.8084544330641671,0.20766508668813455,1.3276795349868784,0.725628814994413,COMPLETE
105,0.69626453871769,2025-12-22 01:25:29.891925,2025-12-22 01:25:29.976577,0 days 00:00:00.084652,0.001069599182227433,0.0020340128600314293,0.0027513601002966863,poly,0.9513788496177596,0.10716880086812142,1.4093651991871163,0.69626453871769,COMPLETE
106,0.681893098684913,2025-12-22 01:25:29.976665,2025-12-22 01:25:30.062661,0 days 00:00:00.085996,0.0015766493182801091,0.005916741826719001,0.009163655525690038,poly,0.7737876260261414,0.20035914676233024,1.3337866047430147,0.681893098684913,COMPLETE
107,0.7054995441113375,2025-12-22 01:25:30.062746,2025-12-22 01:25:30.147481,0 days 00:00:00.084735,0.002614614373724228,0.006419755750373502,0.003050855202554706,poly,0.8294443580260908,0.1942585259916092,1.338864800529555,0.7054995441113375,COMPLETE
108,0.5417252841793987,2025-12-22 01:25:30.147565,2025-12-22 01:25:30.231646,0 days 00:00:00.084081,0.007359411946833995,0.003617622813438137,2.2306896362108356e-06,poly,1.078613844741802,-0.0061508338850178035,1.4961337167031135,0.5417252841793987,COMPLETE
109,0.5133889558903009,2025-12-22 01:25:30.231733,2025-12-22 01:25:30.330042,0 days 00:00:00.098309,0.0020279447749561434,0.002774374755487421,0.028258056838817106,poly,0.8867109588339229,0.11121423434664379,1.4061686452193898,0.5133889558903009,COMPLETE
110,0.6804784307148053,2025-12-22 01:25:30.330136,2025-12-22 01:25:30.412345,0 days 00:00:00.082209,0.005469463865036732,0.02223381296819638,0.005840134657633248,poly,0.7767407379389941,0.19896653566377565,1.3349475246847575,0.6804784307148053,COMPLETE
111,0.6981849174341214,2025-12-22 01:25:30.412432,2025-12-22 01:25:30.498657,0 days 00:00:00.086225,0.004186694979986916,0.004289816033336203,0.004418695211385504,poly,0.7895717650013915,0.20454570317801002,1.3302904721812632,0.6981849174341214,COMPLETE
112,0.6907744370860335,2025-12-22 01:25:30.498741,2025-12-22 01:25:30.582702,0 days 00:00:00.083961,0.003126026296504439,0.005315486869990361,0.0016460841946805444,poly,0.9977839052285339,0.06900151007687882,1.4391741601404018,0.6907744370860335,COMPLETE
113,0.6787861176290688,2025-12-22 01:25:30.582790,2025-12-22 01:25:30.668200,0 days 00:00:00.085410,0.001330320133567132,0.00756749428174558,0.00826106406815457,poly,0.7877276062992938,0.19319252435144563,1.3397501715647058,0.6787861176290688,COMPLETE
114,0.5941506315482756,2025-12-22 01:25:30.668291,2025-12-22 01:25:30.762293,0 days 00:00:00.094002,0.0034906266673421678,0.0018494538384130745,0.01730715217150935,poly,0.8220295128654926,0.16479058956665193,1.3631277340636658,0.5941506315482756,COMPLETE
115,0.7281110945400926,2025-12-22 01:25:30.762377,2025-12-22 01:25:30.845086,0 days 00:00:00.082709,0.0023565690430398106,0.00947323426122568,0.0035485415921445297,poly,0.8065005735333279,0.20906288443337706,1.326507905009738,0.7281110945400926,COMPLETE
116,-0.21235223926996175,2025-12-22 01:25:30.845169,2025-12-22 01:25:30.933992,0 days 00:00:00.088823,0.001038124172777678,0.01364560718041787,0.0023202092058845765,sigmoid,1.0825836453869755,-0.011229776629371191,1.4999051254724731,-0.21235223926996175,COMPLETE
117,0.6774111132469081,2025-12-22 01:25:30.934081,2025-12-22 01:25:31.022511,0 days 00:00:00.088430,0.0018858916950449233,0.009898566132124616,0.012446291511097298,poly,0.7806520617979159,0.19422349484867263,1.3388939050599387,0.6774111132469081,COMPLETE
118,0.7169887634199696,2025-12-22 01:25:31.022596,2025-12-22 01:25:31.104663,0 days 00:00:00.082067,0.006263653212253931,0.017594085552759018,0.0037224065004435904,poly,0.7859915155120978,0.21166089729805004,1.3243275045592224,0.7169887634199696,COMPLETE
119,0.7318064188171499,2025-12-22 01:25:31.104749,2025-12-22 01:25:31.185476,0 days 00:00:00.080727,0.006743699547756418,0.020023546849913604,0.0032858017681604798,poly,0.7839425392493878,0.21871683903693906,1.3183875602282547,0.7318064188171499,COMPLETE
120,0.6529023211946906,2025-12-22 01:25:31.185565,2025-12-22 01:25:31.268821,0 days 00:00:00.083256,0.0027065578512564152,0.025941346403341285,,linear,0.7926534245328443,0.13059445618923005,1.390753197507176,0.6529023211946906,COMPLETE
121,0.7195040959556053,2025-12-22 01:25:31.268910,2025-12-22 01:25:31.350202,0 days 00:00:00.081292,0.006257415208577061,0.019591716600236692,0.0036436643692114427,poly,0.7859861127253197,0.2133869430007369,1.322876921705664,0.7195040959556053,COMPLETE
122,0.683823393298331,2025-12-22 01:25:31.350288,2025-12-22 01:25:31.425216,0 days 00:00:00.074928,0.00484972421782699,0.054778780010844935,0.005614277686605124,poly,0.783172235006221,0.19784887947611873,1.3358785046944135,0.683823393298331,COMPLETE
123,0.7038435893145525,2025-12-22 01:25:31.425351,2025-12-22 01:25:31.508965,0 days 00:00:00.083614,0.01121625047218712,0.011559235505393752,0.0016258806655370642,poly,0.8591213025006076,0.17495130729830444,1.3548108148616864,0.7038435893145525,COMPLETE
124,0.7494963790414881,2025-12-22 01:25:31.509058,2025-12-22 01:25:31.592913,0 days 00:00:00.083855,0.007209568619737994,0.008551633643203773,0.002828073046675104,poly,0.7822372324821,0.2233322843152079,1.3144875919960934,0.7494963790414881,COMPLETE
125,0.6980923690622451,2025-12-22 01:25:31.593002,2025-12-22 01:25:31.675974,0 days 00:00:00.082972,0.0015016088189164704,0.009201341591590174,0.002709114360910229,poly,0.9105898735045749,0.13823285046319866,1.3846303026923559,0.6980923690622451,COMPLETE
126,0.6377739676919258,2025-12-22 01:25:31.676063,2025-12-22 01:25:31.759663,0 days 00:00:00.083600,0.0022078276026980363,0.007038921492290901,0.0012835105752927092,poly,1.0565303726106143,0.017776368792480124,1.4782369503665045,0.6377739676919258,COMPLETE
127,0.6638924403549903,2025-12-22 01:25:31.759748,2025-12-22 01:25:31.851484,0 days 00:00:00.091736,0.015131876278181815,0.0029361460292933106,0.007264959342013116,poly,0.7903297960652149,0.1877153074469612,1.3442900961827864,0.6638924403549903,COMPLETE
128,0.7115350200772645,2025-12-22 01:25:31.851568,2025-12-22 01:25:31.936276,0 days 00:00:00.084708,0.009146646740805484,0.005902711725060461,0.002080812565327822,poly,0.8225566177300417,0.19894527374585746,1.3349652413954907,0.7115350200772645,COMPLETE
129,0.16255129930357454,2025-12-22 01:25:31.936362,2025-12-22 01:25:32.053906,0 days 00:00:00.117544,0.004199489433198413,0.01160528674282659,0.0010266184987677925,rbf,1.0757856703220654,-0.0032459407480958102,1.4939723856650335,0.16255129930357454,COMPLETE
130,0.6835589693786848,2025-12-22 01:25:32.053998,2025-12-22 01:25:32.142665,0 days 00:00:00.088667,0.002810883659022783,0.002527306860688966,0.009709775925211255,poly,0.7751681857042068,0.1988998621965129,1.335003080246444,0.6835589693786848,COMPLETE
131,0.7110623623208967,2025-12-22 01:25:32.142751,2025-12-22 01:25:32.225026,0 days 00:00:00.082275,0.00741587269064262,0.017819574646283372,0.003595603392860044,poly,0.7857207402229419,0.2103603274223239,1.3254194652771059,0.7110623623208967,COMPLETE
132,0.6829937632504408,2025-12-22 01:25:32.225117,2025-12-22 01:25:32.303372,0 days 00:00:00.078255,0.005658300242916727,0.030901887385276924,0.0049320747571077045,poly,0.7859954264816061,0.19748437585342038,1.3361819869423848,0.6829937632504408,COMPLETE
133,0.6877500885050788,2025-12-22 01:25:32.303457,2025-12-22 01:25:32.388914,0 days 00:00:00.085457,0.012229862908813194,0.009139610073884578,0.0032527190316777362,poly,0.7935271416924262,0.19963539331695024,1.3343900721091928,0.6877500885050788,COMPLETE
134,0.6459810250979482,2025-12-22 01:25:32.389000,2025-12-22 01:25:32.473090,0 days 00:00:00.084090,0.0010173207502139668,0.02156183858312068,0.0018714625355686983,poly,1.0450098639300431,0.029022401373282936,1.4697500029917074,0.6459810250979482,COMPLETE
135,0.7020884755479001,2025-12-22 01:25:32.473181,2025-12-22 01:25:32.550677,0 days 00:00:00.077496,0.0017305420324372975,0.03991995259385019,0.0030503829893559226,poly,0.8610293891261019,0.17480095282764507,1.3549342576263685,0.7020884755479001,COMPLETE
136,0.6801578167122341,2025-12-22 01:25:32.550767,2025-12-22 01:25:32.639789,0 days 00:00:00.089022,0.006339639059822588,0.0033537716206678767,0.0056320736964871705,poly,0.7754824121065998,0.1989902131229645,1.334927794922819,0.6801578167122341,COMPLETE
137,0.6624381087969357,2025-12-22 01:25:32.639880,2025-12-22 01:25:32.723494,0 days 00:00:00.083614,0.0021397222741872776,0.013613299790634284,0.0015223256894885155,poly,1.0393898916199538,0.03434552122699175,1.4657157144099473,0.6624381087969357,COMPLETE
138,0.6837705085144018,2025-12-22 01:25:32.723579,2025-12-22 01:25:32.814632,0 days 00:00:00.091053,0.004252142879394886,0.001554815826499767,0.008662216431366812,poly,0.7762095746190275,0.19801332979329278,1.33574156235346,0.6837705085144018,COMPLETE
139,0.602820430813679,2025-12-22 01:25:32.814722,2025-12-22 01:25:32.899930,0 days 00:00:00.085208,0.008827168714504,0.007967629316887662,0.0006851062737566,poly,1.0675403755199577,0.007321193073177912,1.486083593505207,0.602820430813679,COMPLETE
140,-0.23470267107806628,2025-12-22 01:25:32.900016,2025-12-22 01:25:32.991516,0 days 00:00:00.091500,0.0031080039902635463,0.016070726459859255,0.00407265475650426,sigmoid,1.0801034281509583,-0.024170633543747266,1.5094718698010252,-0.23470267107806628,COMPLETE
141,0.725275148001886,2025-12-22 01:25:32.991605,2025-12-22 01:25:33.074364,0 days 00:00:00.082759,0.006108916029842521,0.017252031375090494,0.0035569180059468776,poly,0.7848532550490974,0.2157378052040495,1.3208986756296042,0.725275148001886,COMPLETE
142,0.6890854292992926,2025-12-22 01:25:33.074450,2025-12-22 01:25:33.155630,0 days 00:00:00.081180,0.0014237244554047572,0.024091975841135548,0.0023579421112911356,poly,0.9705985689576878,0.09369401493858098,1.4199605818551753,0.6890854292992926,COMPLETE
143,0.6863387258339666,2025-12-22 01:25:33.155716,2025-12-22 01:25:33.237632,0 days 00:00:00.081916,0.00683637638719187,0.0185785006419839,0.0012034667249831428,poly,1.0113330165756265,0.058255429659538005,1.4474561871448277,0.6863387258339666,COMPLETE
144,0.6814832416094612,2025-12-22 01:25:33.237716,2025-12-22 01:25:33.324559,0 days 00:00:00.086843,0.011257297711232907,0.01228513904596149,0.006080277080442285,poly,0.7764157597025662,0.19796185248026665,1.3357844304494848,0.6814832416094612,COMPLETE
145,0.7288316497211288,2025-12-22 01:25:33.324643,2025-12-22 01:25:33.408923,0 days 00:00:00.084280,0.0042899729294108594,0.006810347104999534,0.002924718884004605,poly,0.8053817157799533,0.20940376378331416,1.3262220239490492,0.7288316497211288,COMPLETE
146,0.7015530171106162,2025-12-22 01:25:33.409014,2025-12-22 01:25:33.493826,0 days 00:00:00.084812,0.002470581530025908,0.006647348118925687,0.002478746463541928,poly,0.8756768158211984,0.16294302679119288,1.3646345853969677,0.7015530171106162,COMPLETE
147,0.4669594208994041,2025-12-22 01:25:33.493911,2025-12-22 01:25:33.593539,0 days 00:00:00.099628,0.021210151029922474,0.010347670483231038,9.207156629839567,poly,0.9256518339296075,0.0838542286163747,1.42764804588119,0.4669594208994041,COMPLETE
148,0.6644973100711813,2025-12-22 01:25:33.593733,2025-12-22 01:25:33.684325,0 days 00:00:00.090592,0.0036167049792174572,0.0047740234986784905,0.011580281659842196,poly,0.789388218379514,0.18781884159399487,1.3442044215633977,0.6644973100711813,COMPLETE
149,0.6656806071115985,2025-12-22 01:25:33.684411,2025-12-22 01:25:33.775735,0 days 00:00:00.091324,0.004820295126685579,0.008616703142574775,,linear,0.7950908123203766,0.14370507255201126,1.3802270997098338,0.6656806071115985,COMPLETE
150,0.6805445366947168,2025-12-22 01:25:33.775818,2025-12-22 01:25:33.859263,0 days 00:00:00.083445,0.001647705206119196,0.005369738896314723,0.0018268253343610727,poly,1.0203558445896572,0.049090109842226726,1.4544826555441137,0.6805445366947168,COMPLETE
151,0.6863651682259312,2025-12-22 01:25:33.859349,2025-12-22 01:25:33.944899,0 days 00:00:00.085550,0.008233602277107312,0.006892270703157427,0.003707110617127593,poly,0.7938556103201674,0.19914197501908104,1.3348013290709289,0.6863651682259312,COMPLETE
152,0.6827524764237635,2025-12-22 01:25:33.944983,2025-12-22 01:25:34.024237,0 days 00:00:00.079254,0.005861271653374604,0.02875412566475047,0.004773507313785581,poly,0.7875493601661405,0.19712025803788902,1.3364850791671459,0.6827524764237635,COMPLETE
153,0.7089734133556909,2025-12-22 01:25:34.024320,2025-12-22 01:25:34.107363,0 days 00:00:00.083043,0.0032087940900851473,0.013792338531910137,0.002861463143213507,poly,0.8294141979940619,0.19500420663066864,1.3382451249352039,0.7089734133556909,COMPLETE
154,0.6609606401459118,2025-12-22 01:25:34.107451,2025-12-22 01:25:34.199138,0 days 00:00:00.091687,0.01540712343988201,0.004075025430563672,0.00734890191655694,poly,0.7919301605137994,0.18797171729086748,1.3440779067726196,0.6609606401459118,COMPLETE
155,0.7408199691780935,2025-12-22 01:25:34.199225,2025-12-22 01:25:34.285228,0 days 00:00:00.086003,0.0021606161990972536,0.0011979036447728293,0.0038626932324161956,poly,0.795219803549282,0.2152898705116073,1.3212758402344031,0.7408199691780935,COMPLETE
156,0.662669479726626,2025-12-22 01:25:34.285314,2025-12-22 01:25:34.369740,0 days 00:00:00.084426,0.0020709039678905696,0.0012156903365916733,0.0015720568026157443,poly,1.0350231995743338,0.03666661144213201,1.463953124750182,0.662669479726626,COMPLETE
157,0.7476255798099906,2025-12-22 01:25:34.369825,2025-12-22 01:25:34.455242,0 days 00:00:00.085417,0.001285343842827901,0.0008930672753846461,0.004901990622813038,poly,0.7821535605598261,0.2223235601231225,1.3153409332346657,0.7476255798099906,COMPLETE
158,0.38223138644673466,2025-12-22 01:25:34.455327,2025-12-22 01:25:34.574155,0 days 00:00:00.118828,0.0010616609091857064,0.000813133862919853,0.0050502194700993595,rbf,1.0773873112061327,-0.0055072954200132695,1.4956551733435013,0.38223138644673466,COMPLETE
159,0.6780523412520503,2025-12-22 01:25:34.574240,2025-12-22 01:25:34.661271,0 days 00:00:00.087031,0.0013822285076435176,0.0010414491089678454,0.009088376077570485,poly,0.7783560571335523,0.1973710995870579,1.3362762856459824,0.6780523412520503,COMPLETE
160,0.6965223520393452,2025-12-22 01:25:34.661356,2025-12-22 01:25:34.746327,0 days 00:00:00.084971,0.00249615030022884,0.001654579827080942,0.0021444120331474245,poly,0.9391675412218632,0.1170635918184888,1.4015338045262078,0.6965223520393452,COMPLETE
161,0.7029280214927771,2025-12-22 01:25:34.746412,2025-12-22 01:25:34.831853,0 days 00:00:00.085441,0.0017428139548290229,0.0011659256549437216,0.0030202847463600686,poly,0.8581175518082189,0.17429283269279472,1.3553513469520422,0.7029280214927771,COMPLETE
162,0.6807759076244072,2025-12-22 01:25:34.831944,2025-12-22 01:25:34.919885,0 days 00:00:00.087941,0.0040818230052772275,0.002169196672013594,0.006521401596695538,poly,0.7755259558297349,0.1990342668970091,1.334891085373813,0.6807759076244072,COMPLETE
163,0.7276450473817161,2025-12-22 01:25:34.919973,2025-12-22 01:25:35.005565,0 days 00:00:00.085592,0.0013190194510085621,0.0008328393645895676,0.0043202134442719515,poly,0.8063511118208789,0.2094109512860649,1.32621599543179,0.7276450473817161,COMPLETE
164,0.7480651845764024,2025-12-22 01:25:35.005658,2025-12-22 01:25:35.091704,0 days 00:00:00.086046,0.001317451867597127,0.0007684345099561818,0.00492928923907352,poly,0.781298993691081,0.22305396739924455,1.31472309255594,0.7480651845764024,COMPLETE
165,0.7475131996441408,2025-12-22 01:25:35.091792,2025-12-22 01:25:35.177689,0 days 00:00:00.085897,0.001365533987767017,0.0006497554917902746,0.004792747339514109,poly,0.7822775338263089,0.22221465153255782,1.3154330325350807,0.7475131996441408,COMPLETE
166,0.6831226699112682,2025-12-22 01:25:35.177774,2025-12-22 01:25:35.267387,0 days 00:00:00.089613,0.001352612220923602,0.0008562322243816647,0.012026897158606501,poly,0.7726509813135105,0.20059253874093264,1.3335919437203367,0.6831226699112682,COMPLETE
167,0.7373295734387622,2025-12-22 01:25:35.267477,2025-12-22 01:25:35.353440,0 days 00:00:00.085963,0.0010134910262326125,0.0006956762310330516,0.004897042076985386,poly,0.7983600409272,0.2136823198569444,1.3226285251709613,0.7373295734387622,COMPLETE
168,0.6808519295013057,2025-12-22 01:25:35.353528,2025-12-22 01:25:35.440345,0 days 00:00:00.086817,0.001380501319858449,0.0006961925125021491,0.007305411276357982,poly,0.7948290127499695,0.19222175782488826,1.3405559360579238,0.6808519295013057,COMPLETE
169,0.7252057367229788,2025-12-22 01:25:35.440433,2025-12-22 01:25:35.526148,0 days 00:00:00.085715,0.0022958409267545255,0.0009238375543289357,0.00492541968019749,poly,0.7853162833624935,0.21339156530402947,1.3228730349488405,0.7252057367229788,COMPLETE
170,0.6647385968978585,2025-12-22 01:25:35.526233,2025-12-22 01:25:35.618305,0 days 00:00:00.092072,0.0018371531003529382,0.0006178198052103959,0.014595341293289568,poly,0.7897642404673002,0.18824002633294679,1.3438558344274831,0.6647385968978585,COMPLETE
171,0.7216227926117713,2025-12-22 01:25:35.618394,2025-12-22 01:25:35.704320,0 days 00:00:00.085926,0.0010110775728358345,0.0007539965654698441,0.004576562293908384,poly,0.8124046263645325,0.20603826528836977,1.3290418313498473,0.7216227926117713,COMPLETE
172,0.7044187113397833,2025-12-22 01:25:35.704409,2025-12-22 01:25:35.790505,0 days 00:00:00.086096,0.001316868653560186,0.0012490397943849142,0.0038580412252622385,poly,0.8279193451340411,0.19444147037662718,1.338712796623602,0.7044187113397833,COMPLETE
173,0.6844183471175352,2025-12-22 01:25:35.790593,2025-12-22 01:25:35.877751,0 days 00:00:00.087158,0.0017744960412653602,0.0005212256850536031,0.006425807268774531,poly,0.7961044699714912,0.19369728085704452,1.3393310174062893,0.6844183471175352,COMPLETE
174,0.695573731227614,2025-12-22 01:25:35.877837,2025-12-22 01:25:35.963228,0 days 00:00:00.085391,0.001036307241585286,0.001450668244467578,0.0026063555300696647,poly,0.9738402307594093,0.08949802194505374,1.4232438352215586,0.695573731227614,COMPLETE
175,0.6925229402546947,2025-12-22 01:25:35.963313,2025-12-22 01:25:36.052391,0 days 00:00:00.089078,0.0028210287859391724,0.0006567261592794883,0.008540494896111524,poly,0.7696791678965987,0.20359885130355249,1.3310819780064533,0.6925229402546947,COMPLETE
176,0.7354719954032468,2025-12-22 01:25:36.052476,2025-12-22 01:25:36.138854,0 days 00:00:00.086378,0.0014714749419637825,0.0010672276809283838,0.0053012994782225846,poly,0.7840209683308883,0.21861885719850116,1.3184702280710627,0.7354719954032468,COMPLETE
177,0.7020124536710017,2025-12-22 01:25:36.138940,2025-12-22 01:25:36.224867,0 days 00:00:00.085927,0.0015271546155993818,0.0010146796388506483,0.003220646877280843,poly,0.8536979683295624,0.17699240873143807,1.353133932804153,0.7020124536710017,COMPLETE
178,0.5910800087813829,2025-12-22 01:25:36.224963,2025-12-22 01:25:36.320898,0 days 00:00:00.095935,0.0020493340250616813,0.0017410488778008336,0.02103552247624665,poly,0.8252436082393906,0.16122647121000588,1.3660330991721397,0.5910800087813829,COMPLETE
179,-0.19667190083493546,2025-12-22 01:25:36.320988,2025-12-22 01:25:36.410979,0 days 00:00:00.089991,0.002645542379791736,0.0008340044423958965,0.0020957557490850283,sigmoid,1.0829838858553527,-0.016624581720096065,1.5039007220209852,-0.19667190083493546,COMPLETE
180,0.7327153760409341,2025-12-22 01:25:36.411067,2025-12-22 01:25:36.497427,0 days 00:00:00.086360,0.001459137976542988,0.0013456985036424686,0.005373895759196348,poly,0.7837525425391791,0.21830778781005378,1.3187326447677483,0.7327153760409341,COMPLETE
181,0.7316246273723931,2025-12-22 01:25:36.497513,2025-12-22 01:25:36.584107,0 days 00:00:00.086594,0.001398754054681322,0.001223597124744193,0.005491899092169763,poly,0.7836118707336969,0.2179577206474228,1.319027897371451,0.7316246273723931,COMPLETE
182,0.6834465892128351,2025-12-22 01:25:36.584193,2025-12-22 01:25:36.671021,0 days 00:00:00.086828,0.001976702737878109,0.0013970314617133145,0.006124772306357183,poly,0.7960822846892379,0.19466299501614026,1.3385287142449973,0.6834465892128351,COMPLETE
183,0.6855289275800498,2025-12-22 01:25:36.671111,2025-12-22 01:25:36.760780,0 days 00:00:00.089669,0.0015877470544807416,0.0011579157362745101,0.011245964396290798,poly,0.7712658294587706,0.2012521283646056,1.333041658058934,0.6855289275800498,COMPLETE
184,0.6809808361621331,2025-12-22 01:25:36.760868,2025-12-22 01:25:36.848060,0 days 00:00:00.087192,0.0033616868068628517,0.0009728686711863435,0.0056169794575447515,poly,0.7932954502161592,0.19153633276674786,1.3411245672408032,0.6809808361621331,COMPLETE
185,0.6999664735927384,2025-12-22 01:25:36.848150,2025-12-22 01:25:36.934218,0 days 00:00:00.086068,0.0023638498700814374,0.001907667677037589,0.0030157262211865715,poly,0.8370923543302047,0.18797671233239632,1.3440737728431555,0.6999664735927384,COMPLETE
186,0.6539203532853288,2025-12-22 01:25:36.934302,2025-12-22 01:25:37.022916,0 days 00:00:00.088614,0.0012917495478926985,0.0013317795944880774,,linear,0.7865721834436628,0.11428549266055255,1.40373698808418,0.6539203532853288,COMPLETE
187,0.6763732493622963,2025-12-22 01:25:37.023004,2025-12-22 01:25:37.110758,0 days 00:00:00.087754,0.0017092378957603357,0.0010540034481906883,0.007541482966080419,poly,0.7886379957878679,0.19243769168476277,1.340376746553695,0.6763732493622963,COMPLETE
188,0.6994210992584678,2025-12-22 01:25:37.110843,2025-12-22 01:25:37.196836,0 days 00:00:00.085993,0.0010194861731235572,0.0015920955440517448,0.003742993643738821,poly,0.850122676621874,0.1794059514572549,1.3511483834248659,0.6994210992584678,COMPLETE
189,0.7003003087912919,2025-12-22 01:25:37.196926,2025-12-22 01:25:37.281824,0 days 00:00:00.084898,0.0034590040914003264,0.0022948678718471512,0.0020824901772094552,poly,0.9031963162429361,0.1426124420007362,1.3811074024414058,0.7003003087912919,COMPLETE
190,0.6999433364997693,2025-12-22 01:25:37.281908,2025-12-22 01:25:37.368735,0 days 00:00:00.086827,0.0022553193409429414,0.0004302188995929011,0.005364332535721016,poly,0.7899068696888658,0.20444729395836847,1.3303727577375066,0.6999433364997693,COMPLETE
191,0.7103748601298164,2025-12-22 01:25:37.368820,2025-12-22 01:25:37.454759,0 days 00:00:00.085939,0.001313747912451311,0.0008543754543181426,0.004012709243800216,poly,0.820329341616164,0.20023645458477102,1.3338889249943915,0.7103748601298164,COMPLETE
192,0.7362355194712256,2025-12-22 01:25:37.454844,2025-12-22 01:25:37.541051,0 days 00:00:00.086207,0.001320785483719027,0.0008084945074439248,0.004470407583547846,poly,0.798991210385242,0.21332687520096427,1.322927429886542,0.7362355194712256,COMPLETE
193,0.7025082485203386,2025-12-22 01:25:37.541147,2025-12-22 01:25:37.627134,0 days 00:00:00.085987,0.0017985528451446226,0.0006259001083762562,0.002678839119955329,poly,0.8867391864600352,0.15350970959533594,1.3723025014981092,0.7025082485203386,COMPLETE
194,0.6831226699112682,2025-12-22 01:25:37.627225,2025-12-22 01:25:37.717235,0 days 00:00:00.090010,0.0028062313813502437,0.0007254232933717172,0.009437889294624566,poly,0.772727199676667,0.20053173344007502,1.3336426612338523,0.6831226699112682,COMPLETE
195,0.7495096002374704,2025-12-22 01:25:37.717320,2025-12-22 01:25:37.803935,0 days 00:00:00.086615,0.0013148219197391155,0.0011018395763356783,0.005079892585944688,poly,0.7812663513446035,0.22338813343403452,1.3144403296392044,0.7495096002374704,COMPLETE
196,0.7175804119401783,2025-12-22 01:25:37.804021,2025-12-22 01:25:37.890251,0 days 00:00:00.086230,0.0010137056082429377,0.0011053940555305398,0.006721992448606278,poly,0.787429727371716,0.20942223115036007,1.3262065343914184,0.7175804119401783,COMPLETE
197,0.7487097178805404,2025-12-22 01:25:37.890337,2025-12-22 01:25:37.976843,0 days 00:00:00.086506,0.0013927339611221592,0.0005278784146605518,0.004962378786838767,poly,0.7809807026970125,0.22366284419520321,1.3142078307186915,0.7487097178805404,COMPLETE
198,0.38222808114773915,2025-12-22 01:25:37.976932,2025-12-22 01:25:38.095057,0 days 00:00:00.118125,0.0013770849495502227,0.0005315457733258358,0.005079678754572179,rbf,1.0773890363650478,-0.005413433790008471,1.4955853638506078,0.38222808114773915,COMPLETE
199,0.6790075726617727,2025-12-22 01:25:38.095147,2025-12-22 01:25:38.183272,0 days 00:00:00.088125,0.0015714949121984352,0.0003635589650912848,0.008567116332410446,poly,0.7794517890377096,0.196625890534881,1.3368964814485578,0.6790075726617727,COMPLETE
