number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bytree,params_early_stopping_rounds,params_gamma,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_num_boost_round,params_subsample,user_attrs_mae,user_attrs_r2,user_attrs_rmse,user_attrs_spearman_rho,state
66,0.5466501796828114,2025-12-22 01:19:52.202701,2025-12-22 01:19:53.116363,0 days 00:00:00.913662,0.00045680285108996496,0.9112036166445054,168,0.6082887321823456,80.41515642938188,0.028261672303955633,15,15.571171154438446,994,0.6926198739855178,0.8186708092689514,0.20138448476791382,1.3329311609268188,0.5466501796828114,COMPLETE
67,0.31506238904469785,2025-12-22 01:19:53.116495,2025-12-22 01:19:53.441626,0 days 00:00:00.325131,0.0066863280558531486,0.8706291868434678,200,6.557304967412194,14.375292994160915,0.036101715616359456,14,4.557792055733441,1184,0.7279423384289013,1.015761375427246,0.0512959361076355,1.4527946710586548,0.31506238904469785,COMPLETE
68,0.6318376506958662,2025-12-22 01:19:53.441739,2025-12-22 01:19:54.205766,0 days 00:00:00.764027,0.00011506380553267873,0.9184458506261861,195,1.1418123814584609,7.150415494700831,0.02152317950156831,16,33.02876269848321,863,0.6578063210783949,0.795793354511261,0.2932198643684387,1.2539523839950562,0.6318376506958662,COMPLETE
69,0.5911857783492414,2025-12-22 01:19:54.205909,2025-12-22 01:19:55.056294,0 days 00:00:00.850385,5.5705773221939286e-05,0.9487934608577465,193,1.0924386379161564,4.86093345425294,0.018843946330758865,15,57.2591215919356,1265,0.6594056600564059,0.8263102769851685,0.27054363489151,1.273909330368042,0.5911857783492414,COMPLETE
70,0.5539218374730849,2025-12-22 01:19:55.056421,2025-12-22 01:19:55.638019,0 days 00:00:00.581598,4.7063551120150296e-05,0.9701316679792027,195,2.2461929115132593,2.535454179935569,0.02288210681566478,13,50.65435878354743,1386,0.7549103061738291,0.844848096370697,0.2571103572845459,1.285585641860962,0.5539218374730849,COMPLETE
71,0.5037507040191928,2025-12-22 01:19:55.638137,2025-12-22 01:19:56.266649,0 days 00:00:00.628512,0.0010506531276832732,0.9256019144421173,178,1.0086062635561261,21.212420884025253,0.017856257310348747,15,0.0980040578418049,1304,0.7120553925963922,0.838806688785553,0.19436508417129517,1.3387762308120728,0.5037507040191928,COMPLETE
72,0.609665705033523,2025-12-22 01:19:56.266766,2025-12-22 01:19:56.795345,0 days 00:00:00.528579,0.0001788560852729905,0.9975149321626735,168,1.2463781594420058,2.352115399497843,0.025266261688128337,16,59.95688253788397,1042,0.6576522718392315,0.829614520072937,0.25557005405426025,1.286917805671692,0.609665705033523,COMPLETE
73,0.5572370523656505,2025-12-22 01:19:56.795455,2025-12-22 01:19:57.101856,0 days 00:00:00.306401,5.316965957627041e-05,0.9931416866561461,22,1.7841205936568096,4.643149879923726,0.025112326265928856,15,63.47132992712714,1033,0.6563773691321496,0.8669437170028687,0.20088046789169312,1.333351731300354,0.5572370523656505,COMPLETE
74,0.6377937994858993,2025-12-22 01:19:57.101961,2025-12-22 01:19:57.999504,0 days 00:00:00.897543,0.00016871419486925806,0.87379338718119,192,1.2452216227543147,1.6154841749567364,0.01332606599270362,16,31.014344629667175,1223,0.6459230115214075,0.7881011366844177,0.2938377261161804,1.253404140472412,0.6377937994858993,COMPLETE
75,0.4453559866643005,2025-12-22 01:19:57.999621,2025-12-22 01:19:58.546153,0 days 00:00:00.546532,0.00019467419768265032,0.9498568017959864,167,1.2632333052189253,1.650519896818417,0.012690807133401847,14,7.363960521328582,1213,0.657770231016401,0.8582931756973267,0.17903727293014526,1.3514518737792969,0.4453559866643005,COMPLETE
76,0.6631090844930382,2025-12-22 01:19:58.546265,2025-12-22 01:19:59.758071,0 days 00:00:01.211806,1.6878982851436895e-05,0.8835563908811471,161,0.15714168660985894,3.5721226851096377,0.011714932784977148,9,29.27400296293322,1287,0.596327109322572,0.7696574926376343,0.29559648036956787,1.2518422603607178,0.6631090844930382,COMPLETE
77,0.5006139752723885,2025-12-22 01:19:59.758195,2025-12-22 01:20:00.902756,0 days 00:00:01.144561,0.00010559921317629784,0.8805021288864443,159,1.1267172341998553,97.46706966480771,0.01190181033582769,9,14.052905737909466,1314,0.5997883721500461,0.8713331818580627,0.16202032566070557,1.3653864860534668,0.5006139752723885,COMPLETE
78,0.6163258825096145,2025-12-22 01:20:00.902936,2025-12-22 01:20:01.622327,0 days 00:00:00.719391,1.1427607152002246e-05,0.8482398504901367,154,1.821505298996303,5.0510558479454435,0.017317107779162587,8,32.85766696967779,1516,0.5590494265500583,0.8070707321166992,0.29931342601776123,1.24853515625,0.6163258825096145,COMPLETE
79,0.49993969427729035,2025-12-22 01:20:01.622481,2025-12-22 01:20:02.905596,0 days 00:00:01.283115,1.3855725825708917e-05,0.8467002511977642,139,1.7808123643146128,26.4915412664304,0.00871438030964793,8,0.0016114816504930979,1547,0.5774777242438545,0.8529390096664429,0.17429518699645996,1.3553494215011597,0.49993969427729035,COMPLETE
80,0.6289289875797568,2025-12-22 01:20:02.905744,2025-12-22 01:20:03.589822,0 days 00:00:00.684078,4.031613004709401e-06,0.7904265145246497,153,2.3180172026786026,2.1140251429627894,0.016780392153483002,8,31.73834113088319,1658,0.5561682339291409,0.8061305284500122,0.29084378480911255,1.2560583353042603,0.6289289875797568,COMPLETE
81,0.649656517581032,2025-12-22 01:20:03.589956,2025-12-22 01:20:04.547949,0 days 00:00:00.957993,3.552221418492462e-06,0.8898010678834724,154,2.1841882128693175,1.9554995095849779,0.015806654102001126,7,30.98839394672862,1762,0.5369156230787463,0.7852017879486084,0.31671905517578125,1.232930302619934,0.649656517581032,COMPLETE
82,0.6326309224548051,2025-12-22 01:20:04.548077,2025-12-22 01:20:05.210632,0 days 00:00:00.662555,4.906344959723591e-06,0.8872284754874387,156,2.3046167469704755,2.5464977506207025,0.016227271080950578,7,20.771929941843897,1835,0.547891102514457,0.7856284976005554,0.2709730863571167,1.2735342979431152,0.6326309224548051,COMPLETE
83,0.5324704469917778,2025-12-22 01:20:05.210761,2025-12-22 01:20:05.869218,0 days 00:00:00.658457,5.639565098000138e-06,0.8944517566321628,151,2.440119897071648,6.713027186597934,0.014719119527910093,6,8.277933270299954,1796,0.5434636710296958,0.8325135707855225,0.20227491855621338,1.3321878910064697,0.5324704469917778,COMPLETE
84,0.5975319524207527,2025-12-22 01:20:05.869339,2025-12-22 01:20:06.547240,0 days 00:00:00.677901,3.0723725730073073e-06,0.853740409423162,141,2.1780183620980598,1.0153027595179276,0.011128585925442898,7,11.949291562122646,1689,0.5193218962165875,0.7943121194839478,0.2346164584159851,1.3049036264419556,0.5975319524207527,COMPLETE
85,0.6201930823344417,2025-12-22 01:20:06.547354,2025-12-22 01:20:08.133580,0 days 00:00:01.586226,2.2875992453084738e-05,0.8173440641352658,158,1.7398787379640641,9.300219132682669,0.007436117746334425,8,21.822299447526106,1957,0.5501238026413091,0.7932963371276855,0.2551162838935852,1.2873098850250244,0.6201930823344417,COMPLETE
86,0.46728334020097084,2025-12-22 01:20:08.133750,2025-12-22 01:20:09.498990,0 days 00:00:01.365240,8.869895093242229e-07,0.8208236931333494,158,3.070632718977099,35.73978977708076,0.007236977390948827,9,18.693191645094235,1993,0.5338799446058953,0.9115133285522461,0.1475655436515808,1.3771122694015503,0.46728334020097084,COMPLETE
87,0.43921804642951046,2025-12-22 01:20:09.499199,2025-12-22 01:20:10.823373,0 days 00:00:01.324174,2.2885436761528984e-05,0.8836795485502325,135,2.574165481715675,2.895543019556773e-10,0.006352790555102074,6,2.676938180455106,1799,0.5898885637915725,0.9048256874084473,0.17574059963226318,1.354162573814392,0.43921804642951046,COMPLETE
88,0.6183916943818513,2025-12-22 01:20:10.823518,2025-12-22 01:20:12.030661,0 days 00:00:01.207143,2.151373889040109e-06,0.9134977040567561,145,2.3101937423423746,12.685146856169398,0.015003505224298292,7,22.29805830932507,1882,0.5555639286056739,0.7989344596862793,0.2471686601638794,1.294159173965454,0.6183916943818513,COMPLETE
89,0.4183384726744385,2025-12-22 01:20:12.030937,2025-12-22 01:20:12.338546,0 days 00:00:00.307609,6.688936715660986e-06,0.7854766509363904,162,3.099256430890234,2.5927467075250096e-07,0.021153694685318955,5,5.2716880433261615,1625,0.5653812926555418,0.8939616680145264,0.15766024589538574,1.3689340353012085,0.4183384726744385,COMPLETE
90,0.6471081320554408,2025-12-22 01:20:12.338659,2025-12-22 01:20:13.085724,0 days 00:00:00.747065,5.38537295099276e-07,0.8255967236664389,172,1.4648737671332757,0.21115759178757465,0.009812794214657184,7,10.998244868198471,1855,0.5010055549908193,0.7704175710678101,0.2663843035697937,1.2775360345840454,0.6471081320554408,COMPLETE
91,0.6246816783704379,2025-12-22 01:20:13.085837,2025-12-22 01:20:13.916606,0 days 00:00:00.830769,3.1861271681086576e-05,0.8172158420108951,173,1.4493542109735897,0.299995917510024,0.010594231973003973,7,22.254486631990066,1890,0.5009487143953478,0.7850669026374817,0.2866870164871216,1.2597341537475586,0.6246816783704379,COMPLETE
92,0.6154235358838214,2025-12-22 01:20:13.916734,2025-12-22 01:20:14.597316,0 days 00:00:00.680582,3.7248660448979133e-07,0.8654627338623208,162,1.3672608121919176,1.867657356415384,0.010698687134943168,7,10.890449705632518,1906,0.5039760354109407,0.7842752933502197,0.2462559938430786,1.2949434518814087,0.6154235358838214,COMPLETE
93,0.6136089267352486,2025-12-22 01:20:14.597438,2025-12-22 01:20:16.116280,0 days 00:00:01.518842,3.294554395700217e-06,0.8358833376075664,171,1.4526882010037603,0.2401990945316013,0.008404688421397051,7,42.40402101726122,1846,0.5332348487129915,0.8231208920478821,0.28489500284194946,1.2613155841827393,0.6136089267352486,COMPLETE
94,0.6344521422013691,2025-12-22 01:20:16.116459,2025-12-22 01:20:17.124329,0 days 00:00:01.007870,5.200285136499344e-07,0.8950740990252581,174,1.9684585553713643,0.3248954591931435,0.013913356528958174,6,31.424066136338674,1700,0.5212565556423103,0.7975820302963257,0.3220304250717163,1.2281290292739868,0.6344521422013691,COMPLETE
95,0.589053860497093,2025-12-22 01:20:17.124486,2025-12-22 01:20:17.549097,0 days 00:00:00.424611,6.861194104498529e-07,0.8974897850404779,39,2.0342093806292976,3.0417650386077257,0.016166414028279057,6,35.436899822895626,1641,0.5219717054761251,0.8327570557594299,0.2671370506286621,1.2768805027008057,0.589053860497093,COMPLETE
96,0.6451943639370005,2025-12-22 01:20:17.549225,2025-12-22 01:20:18.627281,0 days 00:00:01.078056,1.6134189802834212e-06,0.9204472053984376,151,0.2112872430839139,0.8406206286115779,0.013558572715292821,9,15.049068118928183,1718,0.5142522968084406,0.7663714289665222,0.25907665491104126,1.2838832139968872,0.6451943639370005,COMPLETE
97,0.0,2025-12-22 01:20:18.627431,2025-12-22 01:20:18.832257,0 days 00:00:00.204826,1.7630612041836249e-06,0.932904745998539,166,0.2390334227592393,0.607574345646829,0.013720918118390331,10,194.30886771075444,1741,0.5133964400538404,1.1223052740097046,-0.020819425582885742,1.5070003271102905,0.0,COMPLETE
98,0.6341315281987979,2025-12-22 01:20:18.832357,2025-12-22 01:20:19.836526,0 days 00:00:01.004169,5.469146581085334e-07,0.9618738131047931,174,0.24492941359500287,1.508869829778533,0.009061421912057065,5,14.97161079007102,1800,0.541942191676548,0.7623715400695801,0.2530067563056946,1.28913152217865,0.6341315281987979,COMPLETE
99,0.5128468868550259,2025-12-22 01:20:19.836650,2025-12-22 01:20:21.168063,0 days 00:00:01.331413,4.2542224114376636e-08,0.9717625829160976,150,0.22699176533838705,0.8915727345989978,0.005343604991037724,5,7.874184157173972,1779,0.5265445884680725,0.8197084069252014,0.20995032787322998,1.3257635831832886,0.5128468868550259,COMPLETE
100,0.6330837484171994,2025-12-22 01:20:21.168194,2025-12-22 01:20:22.036947,0 days 00:00:00.868753,4.523144325610832e-07,0.8962407891360893,143,0.6727122848825562,0.1431666626333577,0.009566083873866501,4,13.918699628258858,1694,0.5415860412142863,0.7637779116630554,0.25529056787490845,1.2871593236923218,0.6330837484171994,COMPLETE
101,0.626132704629497,2025-12-22 01:20:22.037069,2025-12-22 01:20:22.805892,0 days 00:00:00.768823,1.3535061120830636e-07,0.9031059783800155,143,0.6624251818418155,0.2880641229796126,0.009832279344331556,4,12.713326277148381,1692,0.5405166938147865,0.7660775184631348,0.26160693168640137,1.2816890478134155,0.626132704629497,COMPLETE
102,0.6397439258932909,2025-12-22 01:20:22.806117,2025-12-22 01:20:23.453565,0 days 00:00:00.647448,5.03314013901376e-07,0.9362669802455255,175,0.3808066010988858,0.14311352428192514,0.01257176750742443,4,16.506801701240917,1842,0.5685943342964273,0.7696410417556763,0.264856219291687,1.278865933418274,0.6397439258932909,COMPLETE
103,0.6025097327080947,2025-12-22 01:20:23.453690,2025-12-22 01:20:24.170191,0 days 00:00:00.716501,4.78985137996802e-07,0.8831001337080119,174,0.4505389400097781,0.10359248308102453,0.012372540930665208,3,9.6515169190226,1839,0.5683947824837272,0.7850801944732666,0.24588215351104736,1.2952646017074585,0.6025097327080947,COMPLETE
104,0.6332820663569341,2025-12-22 01:20:24.170328,2025-12-22 01:20:25.227245,0 days 00:00:01.056917,1.4217137833930745e-06,0.9380328842523591,131,0.9028782434279139,0.1706381284779763,0.009223130442079003,3,15.879890220438245,1582,0.5942276345563017,0.7721878886222839,0.252824068069458,1.289289116859436,0.6332820663569341,COMPLETE
105,0.6427814956702279,2025-12-22 01:20:25.227372,2025-12-22 01:20:25.897335,0 days 00:00:00.669963,1.9636002015766228e-07,0.9608402119475202,116,0.26002924939272076,0.17333399403867977,0.008998477595582869,3,15.698089581034578,1583,0.5897847297924887,0.7751001715660095,0.2558595538139343,1.2866674661636353,0.6427814956702279,COMPLETE
106,0.46636446708019985,2025-12-22 01:20:25.897455,2025-12-22 01:20:26.971905,0 days 00:00:01.074450,1.1826393649544983e-06,0.9589146069161263,130,0.2213404381640528,1.175497793375066,0.00667515639570383,2,5.897850584948837,1505,0.5908158232803303,0.8572407960891724,0.17351394891738892,1.3559904098510742,0.46636446708019985,COMPLETE
107,0.41888054170971345,2025-12-22 01:20:26.972059,2025-12-22 01:20:28.188488,0 days 00:00:01.216429,1.9252305404581188e-07,0.9437576788734218,111,0.95454182715964,0.3699170777547019,0.0046697935453826195,3,3.5629510587735793,1439,0.6055326429081964,0.8940502405166626,0.15273654460906982,1.3729290962219238,0.41888054170971345,COMPLETE
108,0.6368253468801948,2025-12-22 01:20:28.188650,2025-12-22 01:20:29.011442,0 days 00:00:00.822792,9.602510742749958e-06,0.9767199563606778,100,0.015494291422979645,0.06981642185503342,0.007938289345016216,5,17.108148777641855,1602,0.5902780838119549,0.7691829204559326,0.2733699083328247,1.2714390754699707,0.6368253468801948,COMPLETE
109,0.649507779126231,2025-12-22 01:20:29.011593,2025-12-22 01:20:30.360733,0 days 00:00:01.349140,6.75848712984066e-08,0.9775342427605097,99,0.01586011489607775,0.647916286691668,0.005905264453655354,5,26.27982056363901,1728,0.614377955058315,0.7686818838119507,0.2830215096473694,1.2629667520523071,0.649507779126231,COMPLETE
110,0.6420906881801519,2025-12-22 01:20:30.360888,2025-12-22 01:20:31.547065,0 days 00:00:01.186177,6.033063476239262e-08,0.3369074693323459,102,0.032050141854103875,0.6656780322698461,0.00601244912590556,4,24.598063394173117,1727,0.6151698416955751,0.7813577055931091,0.269708514213562,1.274638295173645,0.6420906881801519,COMPLETE
111,0.6107366219080905,2025-12-22 01:20:31.547215,2025-12-22 01:20:32.683812,0 days 00:00:01.136597,2.041503475426156e-08,0.9772265120100097,103,0.07647440778831013,0.0778035614327006,0.008087729712916018,4,23.580199218332197,1752,0.6253968237851824,0.7750944495201111,0.27209317684173584,1.2725555896759033,0.6107366219080905,COMPLETE
112,0.6516529181743617,2025-12-22 01:20:32.683940,2025-12-22 01:20:33.852297,0 days 00:00:01.168357,4.0242061533546054e-08,0.32767533250357306,83,0.48227966503677944,0.6287807788260017,0.005707342948235866,4,27.860345761269496,1589,0.6401463186666244,0.7863295078277588,0.27306050062179565,1.2717097997665405,0.6516529181743617,COMPLETE
113,0.6114869247800869,2025-12-22 01:20:33.852440,2025-12-22 01:20:35.189777,0 days 00:00:01.337337,4.4228271601062846e-08,0.3309977566228445,83,0.4288214794332057,0.48882449143035095,0.005692657177625192,4,50.40539944783479,1427,0.6414030681452698,0.832314133644104,0.25073498487472534,1.2910902500152588,0.6114869247800869,COMPLETE
114,0.5842115974685699,2025-12-22 01:20:35.189899,2025-12-22 01:20:36.942531,0 days 00:00:01.752632,6.76329835475123e-08,0.3376957667818139,97,0.0200488152251308,0.8802150379423976,0.004556522018464387,5,9.495525789360721,1598,0.6127419292393503,0.796862781047821,0.2459549903869629,1.2952020168304443,0.5842115974685699,COMPLETE
115,0.6440903940724771,2025-12-22 01:20:36.942651,2025-12-22 01:20:38.369605,0 days 00:00:01.426954,1.668823522396023e-08,0.3042037180354818,117,0.4905634206525994,0.05102337484648496,0.004196208597685167,3,26.263286730024245,1730,0.6399743784635283,0.7915258407592773,0.27005380392074585,1.2743369340896606,0.6440903940724771,COMPLETE
116,0.5917741215704544,2025-12-22 01:20:38.369740,2025-12-22 01:20:39.592832,0 days 00:00:01.223092,7.354140649875332e-09,0.3107506150336812,68,0.5124219384825663,4.137128477382163,0.006095940787559006,2,39.660984298699766,1733,0.6102452531010312,0.8344568610191345,0.2710620164871216,1.2734566926956177,0.5917741215704544,COMPLETE
117,0.6437235058839679,2025-12-22 01:20:39.592969,2025-12-22 01:20:41.076391,0 days 00:00:01.483422,1.6407016369797e-08,0.36965680500478787,120,0.6623277564286961,0.6464419066502332,0.0037534329666169246,3,25.93695797442598,1763,0.6409170039412257,0.7844395041465759,0.2692933678627014,1.2750005722045898,0.6437235058839679,COMPLETE
118,0.5986160904913026,2025-12-22 01:20:41.076511,2025-12-22 01:20:42.694533,0 days 00:00:01.618022,1.9643105625349896e-08,0.36248819827776274,118,0.33589134177536906,0.1681359668991482,0.003881068032237289,3,71.31826346333948,1942,0.6354493544434655,0.8700239062309265,0.18000048398971558,1.350658893585205,0.5986160904913026,COMPLETE
119,0.6502085025132937,2025-12-22 01:20:42.694682,2025-12-22 01:20:44.223731,0 days 00:00:01.529049,7.097171420639935e-08,0.361129801580172,107,0.6894414557158637,0.03921006182094876,0.0026887138006145388,3,25.9895010243866,1762,0.6232919699262762,0.7996281385421753,0.2598031163215637,1.28325355052948,0.6502085025132937,COMPLETE
120,0.6392811840339099,2025-12-22 01:20:44.223883,2025-12-22 01:20:45.702820,0 days 00:00:01.478937,3.144139285794813e-09,0.38699785904342093,108,0.687092982166145,0.6363619047080415,0.002454026713553063,3,26.52443923007809,1749,0.6698011057196085,0.8130427002906799,0.24010151624679565,1.3002194166183472,0.6392811840339099,COMPLETE
121,0.565011115603252,2025-12-22 01:20:45.702980,2025-12-22 01:20:47.014091,0 days 00:00:01.311111,1.2187140324485908e-08,0.30248253300230066,115,0.5045605958801228,0.04682002777212129,0.003802276391707854,2,51.85125197899371,1861,0.5849227705629753,0.8697258234024048,0.2088208794593811,1.326710820198059,0.565011115603252,COMPLETE
122,0.6102176899657846,2025-12-22 01:20:47.014259,2025-12-22 01:20:49.674257,0 days 00:00:02.659998,7.196035643078747e-08,0.36252237980694235,92,0.2435280716656018,0.028379930685175567,0.0034332996878291672,11,18.31628965663975,1665,0.6198863261835159,0.7893392443656921,0.24698257446289062,1.2943191528320312,0.6102176899657846,COMPLETE
123,0.6267177425517144,2025-12-22 01:20:49.674397,2025-12-22 01:20:51.417926,0 days 00:00:01.743529,3.3534149006196277e-08,0.3469227817530407,107,0.8806470186251731,0.010398889040765719,0.0027870415810141848,4,11.723138604646298,1812,0.6231658495600787,0.782863974571228,0.247883141040802,1.2935450077056885,0.6267177425517144,COMPLETE
124,0.5103183331234081,2025-12-22 01:20:51.418068,2025-12-22 01:20:52.865784,0 days 00:00:01.447716,2.1308405545570674e-07,0.4079663160531416,125,0.5555403670382371,0.2121689171136821,0.0015849338036020642,3,39.377861406891796,1757,0.5694990307870718,0.928428590297699,0.1609792709350586,1.3662344217300415,0.5103183331234081,COMPLETE
125,0.5122089641488792,2025-12-22 01:20:52.865926,2025-12-22 01:20:54.282764,0 days 00:00:01.416838,6.853331709168357e-08,0.32416559250597105,120,0.3431630856098363,0.7322645442542915,0.0042738428145192445,3,7.02439893924966,1696,0.6432984710336838,0.8325870037078857,0.20004010200500488,1.3340526819229126,0.5122089641488792,COMPLETE
126,0.6502580819982273,2025-12-22 01:20:54.282907,2025-12-22 01:20:55.470607,0 days 00:00:01.187700,1.3830286564851665e-07,0.35429023851965463,88,0.8170051815071857,0.10123125811899751,0.00493519206663769,4,26.159561128167216,1929,0.6115650589243748,0.7887188792228699,0.28073859214782715,1.264975905418396,0.6502580819982273,COMPLETE
127,0.6217267410683903,2025-12-22 01:20:55.470746,2025-12-22 01:20:56.844643,0 days 00:00:01.373897,5.2901121027637815e-09,0.36030058643104845,81,0.9981833860365692,0.014630549599367569,0.005400704754138832,9,22.883449997463856,1923,0.6012718095471232,0.7856813669204712,0.2578583359718323,1.2849383354187012,0.6217267410683903,COMPLETE
128,0.6617043324199171,2025-12-22 01:20:56.844776,2025-12-22 01:20:59.195427,0 days 00:00:02.350651,1.6611780007802523e-08,0.41313128833141766,95,0.7325238097269539,0.4294023841461675,0.003298700196632916,9,28.58455904517405,1998,0.6122472674493054,0.7833796143531799,0.28370940685272217,1.2623608112335205,0.6617043324199171,COMPLETE
129,0.562280938632904,2025-12-22 01:20:59.195588,2025-12-22 01:21:00.981740,0 days 00:00:01.786152,1.865632861733035e-09,0.39936463254158844,88,0.7969093955007311,0.0684920024653958,0.0033496372757429436,9,60.617933636697344,1948,0.6336237034101034,0.8754413723945618,0.19186580181121826,1.3408513069152832,0.562280938632904,COMPLETE
130,0.26410512436774686,2025-12-22 01:21:00.981924,2025-12-22 01:21:01.213231,0 days 00:00:00.231307,1.6901037033327413e-08,0.38237437876462343,96,8.813559619094482,0.4322209928542432,0.004749737890017802,2,0.018473109520203167,1974,0.6108295480446104,1.0707533359527588,0.027187466621398926,1.4711381196975708,0.26410512436774686,COMPLETE
131,0.6476799487816758,2025-12-22 01:21:01.213374,2025-12-22 01:21:02.992066,0 days 00:00:01.778692,1.3003738682289384e-07,0.34541817387727225,112,0.1385110634100153,1.250078393145958,0.003865965132335013,4,27.326464290977714,1890,0.5820581800676095,0.7888898253440857,0.2795591950416565,1.2660125494003296,0.6476799487816758,COMPLETE
132,0.65929476945214,2025-12-22 01:21:02.992237,2025-12-22 01:21:04.877608,0 days 00:00:01.885371,1.2067784003314212e-07,0.3451798299234372,111,0.1515281366034097,1.2336128067428969,0.0024029325717226,4,26.222851780584943,1997,0.584646239161728,0.7986581325531006,0.2649562954902649,1.2787789106369019,0.65929476945214,COMPLETE
