number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bytree,params_early_stopping_rounds,params_gamma,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_num_boost_round,params_subsample,user_attrs_mae,user_attrs_r2,user_attrs_rmse,user_attrs_spearman_rho,state
133,0.45997532412174585,2025-12-22 01:21:04.877917,2025-12-22 01:21:07.587613,0 days 00:00:02.709696,1.9360537488814925e-07,0.4323760006770054,112,0.7074116708027007,1.390291483367051,0.002493541285765374,10,1.0737127941556022,1890,0.5860831888846895,0.8781945109367371,0.17725056409835815,1.352921724319458,0.45997532412174585,COMPLETE
134,0.5447793804513137,2025-12-22 01:21:07.587810,2025-12-22 01:21:09.238446,0 days 00:00:01.650636,3.418850339136498e-08,0.34681921545371036,108,0.2423594180741962,0.22708147511460228,0.002066129250500574,3,42.62353272997568,1994,0.5994993277882892,0.8894891142845154,0.20104366540908813,1.333215594291687,0.5447793804513137,COMPLETE
135,0.652066080548809,2025-12-22 01:21:09.238645,2025-12-22 01:21:11.045263,0 days 00:00:01.806618,9.65700955341416e-08,0.31618686068725976,76,1.118008849991163,3.3326393607907683,0.0031685187253143892,4,27.540077479511364,1911,0.580045218862982,0.8040186166763306,0.2624053955078125,1.2809958457946777,0.652066080548809,COMPLETE
136,0.6591129780073832,2025-12-22 01:21:11.045453,2025-12-22 01:21:12.892175,0 days 00:00:01.846722,1.577893986369446e-07,0.3157023025990637,72,1.0459315298828211,3.2596769040176845,0.003034175307492939,4,25.931528409782217,1919,0.5802857910882362,0.7925719618797302,0.2644761800765991,1.2791963815689087,0.6591129780073832,COMPLETE
137,0.2961547900038691,2025-12-22 01:21:12.892358,2025-12-22 01:21:14.241711,0 days 00:00:01.349353,1.1553477672306964e-07,0.3178079029219308,68,5.202560546039074,11.850713151415132,0.001790441122956549,4,84.33173648479831,1930,0.576864035761579,1.0487337112426758,0.037454843521118164,1.4633541107177734,0.2961547900038691,COMPLETE
138,0.5692154559256284,2025-12-22 01:21:14.241920,2025-12-22 01:21:16.086032,0 days 00:00:01.844112,8.25964902402882e-09,0.3001128304836217,75,1.1086912721511735,3.58606538291783,0.0030458917369597933,5,35.633401779800714,1880,0.5114084480613946,0.8620388507843018,0.2250325083732605,1.313048005104065,0.5692154559256284,COMPLETE
139,0.6344389210053868,2025-12-22 01:21:16.086294,2025-12-22 01:21:17.967735,0 days 00:00:01.881441,1.4229043152496176e-07,0.3485195343043537,61,0.9298862008363837,7.118394375430272,0.0027852409273094398,4,19.90442397934259,1999,0.5792856251763173,0.8019916415214539,0.23711806535720825,1.3027693033218384,0.6344389210053868,COMPLETE
140,0.5149193093252539,2025-12-22 01:21:17.967911,2025-12-22 01:21:19.647300,0 days 00:00:01.679389,3.2416085021257533e-07,0.320515735133155,81,1.3120614421894394,3.5236194575892594,0.0022540762192273392,9,58.76597163302296,1918,0.5608739215849251,0.9252794981002808,0.1416475772857666,1.3818843364715576,0.5149193093252539,COMPLETE
141,0.6519933639709062,2025-12-22 01:21:19.647476,2025-12-22 01:21:21.357619,0 days 00:00:01.710143,3.400156412114731e-08,0.37440175671523657,86,0.6430873712740364,1.1356549220402348,0.0032577658246168498,4,25.512977435088654,1815,0.6246781253060422,0.7820163369178772,0.27260684967041016,1.2721065282821655,0.6519933639709062,COMPLETE
142,0.6544062322376789,2025-12-22 01:21:21.357785,2025-12-22 01:21:23.307557,0 days 00:00:01.949772,9.493601732241391e-08,0.42048452930908264,86,0.5194341375639948,1.270678069763368,0.003279458662241007,5,27.289343565079772,1822,0.6298010688854637,0.781146228313446,0.2767336964607239,1.2684926986694336,0.6544062322376789,COMPLETE
143,0.5714696698406132,2025-12-22 01:21:23.307726,2025-12-22 01:21:25.148215,0 days 00:00:01.840489,9.580933938057268e-08,0.41134618657467137,85,0.7306267114248834,1.169913963430811,0.0033361108300032456,5,46.29556242247832,1820,0.6050488583440989,0.8537595868110657,0.23004162311553955,1.3087975978851318,0.5714696698406132,COMPLETE
144,0.3599569765155285,2025-12-22 01:21:25.148367,2025-12-22 01:21:26.453512,0 days 00:00:01.305145,3.335070143309767e-08,0.3736281084548462,89,1.5984766034315352,1.9587405904648685,0.0027912477451219712,4,108.70581683893371,1862,0.6191700868456812,0.9979413747787476,0.06417155265808105,1.4429025650024414,0.3599569765155285,COMPLETE
145,0.6123231654259683,2025-12-22 01:21:26.453679,2025-12-22 01:21:28.583912,0 days 00:00:02.130233,9.098316577646207e-08,0.43138683399122996,77,1.0542188365208984,1.1683853872105867,0.0025339274337697493,5,12.121556527897793,1955,0.622894418132764,0.7824238538742065,0.24858814477920532,1.2929385900497437,0.6123231654259683,COMPLETE
146,0.5881283767783309,2025-12-22 01:21:28.584047,2025-12-22 01:21:29.967298,0 days 00:00:01.383251,5.20327680275604e-08,0.46695884370289453,94,4.517510597473805,4.065204088015741,0.003082435420705579,4,31.28255237944042,1905,0.5975507880460227,0.9045636057853699,0.18901997804641724,1.3432101011276245,0.5881283767783309,COMPLETE
147,0.6251510308278101,2025-12-22 01:21:29.967453,2025-12-22 01:21:31.690108,0 days 00:00:01.722655,8.627609604975901e-07,0.3547308475035287,77,0.1414625809233011,0.3814036189805917,0.004823785294432385,8,19.361302991649886,1794,0.5806245523004953,0.7884601354598999,0.24956297874450684,1.2920995950698853,0.6251510308278101,COMPLETE
148,0.48413375448043205,2025-12-22 01:21:31.690264,2025-12-22 01:21:32.916490,0 days 00:00:01.226226,1.3529491284041425e-07,0.3795193847430074,70,6.5330988577556255,1.8784107419038474,0.003999913120496507,4,35.890030682810334,1860,0.6255772898887263,0.957966148853302,0.1470954418182373,1.3774919509887695,0.48413375448043205,COMPLETE
149,0.5833918833176663,2025-12-22 01:21:32.916672,2025-12-22 01:21:35.358262,0 days 00:00:02.441590,2.6885627825328933e-08,0.3337635824436445,88,0.8691342837786118,7.262213979128465,0.0017909313170231065,10,13.43168385012115,1822,0.5336497088781817,0.8520992398262024,0.19914251565933228,1.3348008394241333,0.5833918833176663,COMPLETE
150,0.5614975827709517,2025-12-22 01:21:35.358437,2025-12-22 01:21:36.656131,0 days 00:00:01.297694,3.051682840548257e-07,0.4195828531510871,72,7.024680469546801,1.016717907159449,0.0033415828024490083,5,28.167832613607466,1967,0.6104221139681258,0.9467114210128784,0.14773356914520264,1.3769766092300415,0.5614975827709517,COMPLETE
151,0.6522710090865349,2025-12-22 01:21:36.656315,2025-12-22 01:21:38.440239,0 days 00:00:01.783924,4.8963852380480814e-08,0.31191158919983275,100,0.49284999705199783,0.3954331828710516,0.0035125807254864872,4,25.364774261915716,1886,0.6455833950225629,0.7805300354957581,0.27474260330200195,1.2702375650405884,0.6522710090865349,COMPLETE
152,0.6022981935723777,2025-12-22 01:21:38.440384,2025-12-22 01:21:40.697988,0 days 00:00:02.257604,2.748155086369201e-07,0.325375045247067,98,0.4640765296371584,0.3897043858324688,0.0034647162397169642,6,22.4960120430928,1911,0.6662156647874053,0.7892307639122009,0.2547997832298279,1.287583351135254,0.6022981935723777,COMPLETE
153,0.5376234081258854,2025-12-22 01:21:40.698137,2025-12-22 01:21:42.501318,0 days 00:00:01.803181,5.16371530366832e-08,0.3961598175480704,85,0.5863508293361525,2.9444365815257303,0.0022579133138509507,4,47.729631752364234,1870,0.6295076473896848,0.8902442455291748,0.19409841299057007,1.3389978408813477,0.5376234081258854,COMPLETE
154,0.5846908658229287,2025-12-22 01:21:42.501463,2025-12-22 01:21:44.421242,0 days 00:00:01.919779,1.9699702720797625e-06,0.3484815872865477,91,0.004193217422962338,19.191028802015893,0.002949993818386929,4,18.394703871158445,1953,0.6513889442136652,0.8291992545127869,0.21235287189483643,1.3237462043762207,0.5846908658229287,COMPLETE
155,0.5954496140535381,2025-12-22 01:21:44.421384,2025-12-22 01:21:46.074183,0 days 00:00:01.652799,8.924203994588874e-08,0.33334205760928853,106,1.2632394327318273,0.5828291807050884,0.0026421667580077326,5,9.659233605940658,1825,0.5968012465415943,0.8060933947563171,0.2297564148902893,1.3090399503707886,0.5954496140535381,COMPLETE
156,0.616431652077473,2025-12-22 01:21:46.074350,2025-12-22 01:21:47.796257,0 days 00:00:01.721907,3.296793288659626e-08,0.37166930611262855,65,0.3998746197363133,0.11044856280741612,0.004767275896269704,4,37.7440984820173,1907,0.61226555487476,0.8163594007492065,0.2819409966468811,1.263918161392212,0.616431652077473,COMPLETE
157,0.6585147188891836,2025-12-22 01:21:47.796439,2025-12-22 01:21:50.002101,0 days 00:00:02.205662,1.0712968921238434e-08,0.3174252188565446,80,0.7731314786195962,1.4238684867239262,0.003719103844788892,9,25.315542661870502,1993,0.5006433680675568,0.7947290539741516,0.2779806852340698,1.267398715019226,0.6585147188891836,COMPLETE
158,0.6448340863464824,2025-12-22 01:21:50.002297,2025-12-22 01:21:51.855918,0 days 00:00:01.853621,9.19614678676858e-09,0.31939212748686446,80,1.010878543742849,1.8854048379572632,0.003731490417862947,4,28.60901851796444,2000,0.5730041500734641,0.8024364709854126,0.2729957699775696,1.2717664241790771,0.6448340863464824,COMPLETE
159,0.4571426828825348,2025-12-22 01:21:51.856078,2025-12-22 01:21:53.303531,0 days 00:00:01.447453,5.3612380625184595e-08,0.3131968587053392,62,0.8002273575383997,5.542353183101473,0.0019451686091277642,5,69.12494094365886,1779,0.5540325326421642,0.9700155854225159,0.09761399030685425,1.4168864488601685,0.4571426828825348,COMPLETE
160,0.6595162244848438,2025-12-22 01:21:53.303705,2025-12-22 01:21:54.983343,0 days 00:00:01.679638,6.139627235051636e-09,0.3397095302045188,94,1.180704983569998,0.2856121375279273,0.004319362287602553,6,20.700494621977448,1938,0.5025728757875894,0.7768750190734863,0.2854909300804138,1.2607899904251099,0.6595162244848438,COMPLETE
161,0.6567728263185134,2025-12-22 01:21:54.983510,2025-12-22 01:21:56.744482,0 days 00:00:01.760972,1.234286074286976e-08,0.3377164091074588,95,1.125787434844786,0.4365089148427291,0.0041294369573197385,6,25.282427142478475,1939,0.5010314244353863,0.7967292666435242,0.2815759778022766,1.2642393112182617,0.6567728263185134,COMPLETE
162,0.6561745672003136,2025-12-22 01:21:56.744670,2025-12-22 01:21:58.661011,0 days 00:00:01.916341,5.174109744411165e-09,0.3394130420659955,94,1.1666681441159716,0.34342529898206114,0.004126119775391554,6,20.36760827949911,1945,0.511593883036245,0.7755171060562134,0.2831094264984131,1.2628893852233887,0.6561745672003136,COMPLETE
163,0.6643584875133669,2025-12-22 01:21:58.661188,2025-12-22 01:22:00.636350,0 days 00:00:01.975162,4.47182536756805e-09,0.3307690581735281,94,1.1758639847547314,0.3156430194291667,0.0043646683692257935,6,21.95160794897617,1949,0.5008330608783129,0.7757216691970825,0.2862664461135864,1.2601054906845093,0.6643584875133669,COMPLETE
164,0.6529254582876596,2025-12-22 01:22:00.636516,2025-12-22 01:22:02.159371,0 days 00:00:01.522855,1.9374028911575944e-09,0.3349646486467172,94,1.6281085423775798,0.27530913953923636,0.005062307659233242,6,19.94114366530132,1943,0.5128096961352094,0.7811951041221619,0.27562379837036133,1.2694655656814575,0.6529254582876596,COMPLETE
165,0.5203994950599237,2025-12-22 01:22:02.159548,2025-12-22 01:22:03.805528,0 days 00:00:01.645980,3.971641923243437e-10,0.35952165215531895,94,1.1757672253241127,0.2569248045492819,0.004307016266945208,6,0.20362240200921,1947,0.5165753998511068,0.8549066781997681,0.2180640697479248,1.3189382553100586,0.5203994950599237,COMPLETE
166,0.6563828010370352,2025-12-22 01:22:03.805715,2025-12-22 01:22:05.360814,0 days 00:00:01.555099,1.8860100870627776e-09,0.32949870685767496,90,1.4024163455581844,0.34525415784686964,0.005188344254141418,6,18.56905242495992,1973,0.501334916537217,0.772824764251709,0.27729105949401855,1.2680039405822754,0.6563828010370352,COMPLETE
167,0.6775334093097444,2025-12-22 01:22:05.360976,2025-12-22 01:22:06.825040,0 days 00:00:01.464064,1.6277577761049771e-09,0.33244586290286915,91,1.7505645262358933,0.3486277246320571,0.005274064669586765,6,18.76598880265753,1963,0.5056309327112477,0.7651498913764954,0.29218989610671997,1.2548656463623047,0.6775334093097444,COMPLETE
168,0.6604053499146546,2025-12-22 01:22:06.825196,2025-12-22 01:22:08.341531,0 days 00:00:01.516335,2.146037958878325e-09,0.3337284806524514,90,1.5829748290934822,0.5222799264642817,0.005154581762146033,6,17.118107059427007,1997,0.502250646872199,0.7710576057434082,0.27337461709976196,1.271435022354126,0.6604053499146546,COMPLETE
169,0.6396612934184015,2025-12-22 01:22:08.341687,2025-12-22 01:22:09.897436,0 days 00:00:01.555749,2.224629681597956e-09,0.3119084311140763,93,1.6347448399231883,0.3495296988263328,0.004260121114999464,6,16.996546604846205,2000,0.5010154909016815,0.7891355156898499,0.25441741943359375,1.2879136800765991,0.6396612934184015,COMPLETE
170,0.6584254758163028,2025-12-22 01:22:09.897590,2025-12-22 01:22:11.374011,0 days 00:00:01.476421,9.515519035676621e-10,0.33260245122516624,96,1.8295780942816524,0.31743081860987327,0.005240145525285892,6,18.98683171473458,1976,0.5117438204018687,0.7743757963180542,0.27324193716049194,1.2715510129928589,0.6584254758163028,COMPLETE
171,0.649484642033262,2025-12-22 01:22:11.374175,2025-12-22 01:22:12.945411,0 days 00:00:01.571236,7.239444469856962e-10,0.33806775683877305,97,1.8237606338502348,0.34735746163073855,0.004970267715660976,6,20.7426520488398,1953,0.5247740809246918,0.7840362787246704,0.2665712237358093,1.2773733139038086,0.649484642033262,COMPLETE
172,0.6382036565613511,2025-12-22 01:22:12.945556,2025-12-22 01:22:14.911283,0 days 00:00:01.965727,2.160813741395848e-10,0.30025179037854893,91,1.4920907238003787,0.25369703820297046,0.0031547008749639315,6,14.761909808073332,1972,0.5116032659630592,0.7883285284042358,0.25245487689971924,1.2896076440811157,0.6382036565613511,COMPLETE
173,0.6661764019609354,2025-12-22 01:22:14.911428,2025-12-22 01:22:16.120112,0 days 00:00:01.208684,1.2819310956608155e-09,0.3256426504712683,101,1.3296573178291606,1.2572957774588941e-08,0.006707575655523566,6,19.485211196168283,1929,0.5069056415839805,0.7749828696250916,0.2779219150543213,1.2674503326416016,0.6661764019609354,COMPLETE
174,0.6656343329256603,2025-12-22 01:22:16.120253,2025-12-22 01:22:17.501458,0 days 00:00:01.381205,1.192904670411197e-09,0.3215386865653428,103,1.436880002441295,9.726309382347314e-09,0.006942515156186227,6,11.898189070266135,1971,0.5092808870062475,0.7686546444892883,0.27338147163391113,1.2714289426803589,0.6656343329256603,COMPLETE
175,0.6259872714736916,2025-12-22 01:22:17.501613,2025-12-22 01:22:18.149185,0 days 00:00:00.647572,4.2107074097428234e-09,0.33291322231691195,102,1.6813758351771333,2.018886559282589e-08,0.006947656644856814,6,8.835971431316917,2000,0.5079624095149367,0.8082988262176514,0.2377544641494751,1.3022258281707764,0.6259872714736916,COMPLETE
176,0.6399554650290079,2025-12-22 01:22:18.149310,2025-12-22 01:22:18.976772,0 days 00:00:00.827462,1.4432134305187068e-09,0.3396619836009368,100,1.3921254738233535,7.430833715137604e-09,0.006450479038571017,6,12.37373748835939,1961,0.5003161828844981,0.7922096848487854,0.23620790243148804,1.3035463094711304,0.6399554650290079,COMPLETE
177,0.6371062972948189,2025-12-22 01:22:18.976895,2025-12-22 01:22:20.357069,0 days 00:00:01.380174,9.54332971252551e-10,0.32645594552882434,95,1.8838405946621313,1.3755655465143408e-09,0.0054187449920500095,6,16.68302910984391,1931,0.5239440710441597,0.7887839078903198,0.25411534309387207,1.2881745100021362,0.6371062972948189,COMPLETE
178,0.6550507655418167,2025-12-22 01:22:20.357214,2025-12-22 01:22:21.942386,0 days 00:00:01.585172,2.440519793151139e-09,0.31208507388188433,105,1.3237929320837263,1.9076206164892322e-08,0.005194682206903588,6,19.3193124819094,1971,0.5128316914788532,0.7760022282600403,0.2832394242286682,1.2627748250961304,0.6550507655418167,COMPLETE
179,0.6277192481473749,2025-12-22 01:22:21.942500,2025-12-22 01:22:22.821213,0 days 00:00:00.878713,2.5813294111897553e-09,0.32582160890340983,103,1.363111660380891,1.6996398763442617e-08,0.005194414545397399,6,12.455879530434926,1969,0.5134503709058952,0.7954645156860352,0.24299132823944092,1.2977447509765625,0.6277192481473749,COMPLETE
180,0.6338043035982356,2025-12-22 01:22:22.821329,2025-12-22 01:22:24.297131,0 days 00:00:01.475802,5.120306402995818e-10,0.35187637212323236,91,1.5749444059953375,8.024809781901928e-09,0.00635417464133089,6,18.42918607997808,1998,0.5245419257606533,0.782941997051239,0.2690209150314331,1.275238275527954,0.6338043035982356,COMPLETE
181,0.6488136663371593,2025-12-22 01:22:24.297298,2025-12-22 01:22:25.991324,0 days 00:00:01.694026,4.766777657712297e-09,0.3129862736266514,98,1.2963693807502659,1.3009751080478978e-08,0.00431804370395051,6,20.31697105031897,1935,0.5087161633289311,0.7875787615776062,0.2728087306022644,1.2719299793243408,0.6488136663371593,COMPLETE
182,0.5869153320469535,2025-12-22 01:22:25.991461,2025-12-22 01:22:27.672477,0 days 00:00:01.681016,1.2133510664158839e-09,0.31206859960627786,105,1.6586566122608164,3.9883074574166414e-09,0.003763632160043655,7,35.94961739142129,1889,0.5005651001884212,0.8489922881126404,0.2417687177658081,1.2987923622131348,0.5869153320469535,COMPLETE
183,0.6554374855242996,2025-12-22 01:22:27.672619,2025-12-22 01:22:28.392715,0 days 00:00:00.720096,1.975812608781963e-09,0.5129413150600941,94,2.022372278550907,2.142142649178094e-06,0.007345400038444147,6,13.799079741417927,1962,0.5191610652113601,0.7935181260108948,0.24614137411117554,1.2950419187545776,0.6554374855242996,COMPLETE
184,0.5510230902539621,2025-12-22 01:22:28.392844,2025-12-22 01:22:29.201924,0 days 00:00:00.809080,1.962068827679835e-09,0.5421512985087664,94,2.0661720867184714,7.580236950796868e-08,0.0071010531364853365,6,9.929752131721564,1962,0.5307734723217348,0.8188827037811279,0.21789437532424927,1.3190813064575195,0.5510230902539621,COMPLETE
185,0.596133810945623,2025-12-22 01:22:29.202039,2025-12-22 01:22:30.359339,0 days 00:00:01.157300,3.5244405658280663e-09,0.3349966548527675,89,1.9081193315449492,5.949215499178666e-06,0.00566139655816321,6,7.704059909597525,1921,0.5189368996300655,0.8083995580673218,0.23429298400878906,1.3051793575286865,0.596133810945623,COMPLETE
186,0.6429368447230202,2025-12-22 01:22:30.359471,2025-12-22 01:22:31.170786,0 days 00:00:00.811315,7.06254953757328e-10,0.3433780804180689,84,1.4759284810160567,1.246266614381398e-06,0.007544423037892017,7,16.456486625928516,1969,0.5111683953129188,0.7900586128234863,0.25315719842910767,1.289001703262329,0.6429368447230202,COMPLETE
187,0.6486616225833627,2025-12-22 01:22:31.170914,2025-12-22 01:22:32.655951,0 days 00:00:01.485037,6.128762342850187e-09,0.4632566254918012,91,1.783006399152411,4.127795432817869e-08,0.00439506226076503,7,13.874312648240512,1932,0.5298590753226308,0.7803457975387573,0.25045889616012573,1.2913280725479126,0.6486616225833627,COMPLETE
188,0.645700074683324,2025-12-22 01:22:32.656258,2025-12-22 01:22:34.192375,0 days 00:00:01.536117,2.9827024544363816e-10,0.4967086653099579,97,1.1880654842842295,1.6760266078280677e-05,0.005498375379065212,6,20.229938148921633,1999,0.5001582165945986,0.7831419706344604,0.2799072265625,1.2657067775726318,0.645700074683324,COMPLETE
189,0.6242850424909684,2025-12-22 01:22:34.192556,2025-12-22 01:22:35.367401,0 days 00:00:01.174845,1.1382064121695724e-09,0.4863957877624283,80,1.552066256627593,1.39741593017756e-09,0.004777360198332965,6,10.607910154879496,1870,0.516536478083116,0.7929304242134094,0.24910098314285278,1.2924972772598267,0.6242850424909684,COMPLETE
190,0.4763530806448393,2025-12-22 01:22:35.367550,2025-12-22 01:22:36.025817,0 days 00:00:00.658267,1.5332227259699498e-10,0.3680245191615128,87,1.262982195912248,2.234490445004107e-09,0.005997037679883411,6,4.809056770449381,1935,0.5085364689048139,0.8795471787452698,0.18163728713989258,1.3493101596832275,0.4763530806448393,COMPLETE
191,0.6548656687980643,2025-12-22 01:22:36.025949,2025-12-22 01:22:37.806785,0 days 00:00:01.780836,8.102670289232797e-09,0.3044939147113772,101,1.0384216312970158,8.100833766052652e-09,0.004058274652637979,6,21.604236792347304,1893,0.521273970174847,0.7840902805328369,0.276167094707489,1.2689895629882812,0.6548656687980643,COMPLETE
192,0.6518743732070654,2025-12-22 01:22:37.806938,2025-12-22 01:22:39.595391,0 days 00:00:01.788453,3.6878745275155164e-09,0.5118649428869348,104,1.0209425630200128,3.02550077319195e-08,0.004095938276314635,6,20.467439903814704,1963,0.520901092113289,0.7719948291778564,0.284915030002594,1.2612979412078857,0.6518743732070654,COMPLETE
193,0.6477989395455166,2025-12-22 01:22:39.595583,2025-12-22 01:22:41.073577,0 days 00:00:01.477994,1.0349687946570356e-08,0.3217062165642504,96,1.4424313428787825,2.302385968742937e-07,0.0049007530133389245,7,13.968065901002312,1914,0.5328018226989698,0.7770231366157532,0.25921982526779175,1.2837591171264648,0.6477989395455166,COMPLETE
194,0.6148913827455332,2025-12-22 01:22:41.073782,2025-12-22 01:22:42.894433,0 days 00:00:01.820651,2.162561664383453e-09,0.30252189157073517,100,1.0977703752875954,6.568116405140601e-08,0.004463549438249421,6,41.292975739271775,1893,0.5099193646801035,0.8322122097015381,0.24577093124389648,1.2953600883483887,0.6148913827455332,COMPLETE
195,0.6593939284220074,2025-12-22 01:22:42.894613,2025-12-22 01:22:43.754718,0 days 00:00:00.860105,6.409677742374896e-09,0.3439207547354404,94,1.7125407677363456,1.247122051993258e-06,0.0068315716864695685,5,20.61961966549393,1999,0.5201383774094661,0.7902236580848694,0.26256418228149414,1.280858039855957,0.6593939284220074,COMPLETE
196,0.6091831313801684,2025-12-22 01:22:43.754865,2025-12-22 01:22:45.035973,0 days 00:00:01.281108,5.026811401792346e-09,0.3503446778852872,90,2.010898921130331,8.699936335042252e-09,0.0064961470367731165,5,33.14667754786951,1998,0.5446463541537716,0.8389018774032593,0.26484763622283936,1.2788734436035156,0.6091831313801684,COMPLETE
197,0.6565117076978626,2025-12-22 01:22:45.036143,2025-12-22 01:22:46.495721,0 days 00:00:01.459578,7.76166268170855e-09,0.3864192283876593,102,1.3178655411852975,4.719996874452409e-09,0.007874863934486106,5,14.727765953693412,1963,0.5226560542309929,0.7647073268890381,0.2754676342010498,1.2696024179458618,0.6565117076978626,COMPLETE
198,0.527469529611467,2025-12-22 01:22:46.495874,2025-12-22 01:22:47.139065,0 days 00:00:00.643191,1.1363507951229388e-08,0.38580413209470066,103,1.3558317403331448,2.5064917515596253e-09,0.007463631470519408,5,6.545563124967315,1963,0.5251183498222944,0.8355796933174133,0.2035977840423584,1.3310829401016235,0.527469529611467,COMPLETE
199,0.6561580407053358,2025-12-22 01:22:47.139212,2025-12-22 01:22:47.899047,0 days 00:00:00.759835,6.5258142145332535e-09,0.3283298012457321,100,1.7491293172482512,4.240445998852764e-09,0.008494862061743587,7,14.0477683146268,1972,0.5006534602868328,0.7848600745201111,0.25879186391830444,1.2841298580169678,0.6561580407053358,COMPLETE
